Date/Time,6257_O_PETE,7946_O_MONG,8206_O_CPLS,8290_O_SQHL,6708_O_SLRK,4210_O_WLKG,8940_O_MUNH,1772_O_MNDU_MN,8862_O_BKTN,7661_O_JNTN,1969_O_MRSD,2925_O_CLVL,1875_O_LWCV,4462_O_WASH,6912_O_FRHL,4128_O_DOWN,1266_O_WBG
2023-11-30 15:15:00,56.53333333333333,,40.4,,113.8,38.8,26.6,,40.266666666666666,27.4,48.2,,50.0,68.33333333333333,,69.53333333333333,26.8
2023-11-30 15:30:00,62.46666666666667,,53.6,,131.2,33.86666666666667,27.6,,40.46666666666667,29.533333333333335,40.8,,54.46666666666667,64.6,,58.06666666666667,26.066666666666666
2023-11-30 15:45:00,29.666666666666668,,46.333333333333336,,47.6,34.93333333333333,27.066666666666666,,39.06666666666667,27.666666666666668,39.666666666666664,,52.6,69.6,,57.13333333333333,26.733333333333334
2023-11-30 16:00:00,31.933333333333334,,35.333333333333336,,58.733333333333334,37.666666666666664,30.333333333333332,,38.86666666666667,28.133333333333333,44.266666666666666,,44.6,93.6,,52.8,27.6
2023-11-30 16:15:00,36.0,,35.46666666666667,,57.86666666666667,37.6,27.0,,37.266666666666666,33.2,41.46666666666667,,53.666666666666664,50.86666666666667,,50.4,28.6
2023-11-30 16:30:00,50.733333333333334,,65.53333333333333,,57.266666666666666,37.06666666666667,27.0,,37.46666666666667,34.4,41.8,,52.666666666666664,59.86666666666667,,51.333333333333336,26.933333333333334
2023-11-30 16:45:00,68.2,,51.8,,47.86666666666667,36.666666666666664,30.0,,38.666666666666664,33.8,42.0,,51.46666666666667,76.66666666666667,,224.06666666666666,29.4
2023-11-30 17:00:00,33.8,,43.06666666666667,,51.333333333333336,38.13333333333333,28.2,,37.666666666666664,32.666666666666664,40.06666666666667,,50.0,66.46666666666667,,65.13333333333334,32.0
2023-11-30 17:15:00,32.13333333333333,,37.8,,45.93333333333333,37.666666666666664,29.733333333333334,,41.666666666666664,32.06666666666667,38.733333333333334,,61.46666666666667,67.86666666666666,,50.86666666666667,39.53333333333333
2023-11-30 17:30:00,32.13333333333333,,52.666666666666664,,58.4,36.93333333333333,25.6,,40.53333333333333,67.8,45.6,,65.73333333333333,57.0,,48.666666666666664,48.86666666666667
2023-11-30 17:45:00,31.533333333333335,,47.266666666666666,,83.46666666666667,37.06666666666667,31.6,,40.6,64.66666666666667,40.733333333333334,,43.266666666666666,64.86666666666666,,42.333333333333336,50.666666666666664
2023-11-30 18:00:00,29.133333333333333,,63.0,,46.333333333333336,39.13333333333333,27.8,,43.266666666666666,40.53333333333333,53.93333333333333,,43.06666666666667,44.53333333333333,,45.13333333333333,55.266666666666666
2023-11-30 18:15:00,44.333333333333336,,137.8,,45.06666666666667,42.2,23.066666666666666,,42.06666666666667,44.733333333333334,42.0,,47.6,60.6,,45.6,51.6
2023-11-30 18:30:00,36.46666666666667,,137.46666666666667,,69.93333333333334,67.86666666666666,25.4,,40.666666666666664,40.81818181818182,41.0,,39.8,66.2,,43.733333333333334,45.266666666666666
2023-11-30 18:45:00,31.333333333333332,,122.46666666666667,,54.266666666666666,53.333333333333336,29.6,,28.53846153846154,63.714285714285715,41.2,,42.8,62.0,,38.333333333333336,39.4
2023-11-30 19:00:00,28.8,,182.6,,43.0,73.66666666666667,25.0,,36.0,56.06666666666667,51.8,,43.333333333333336,60.266666666666666,,37.53333333333333,36.06666666666667
2023-11-30 19:15:00,29.466666666666665,,104.66666666666667,,41.93333333333333,164.73333333333332,15.533333333333333,,39.4,44.13333333333333,46.733333333333334,,42.8,63.333333333333336,,33.6,35.666666666666664
2023-11-30 19:30:00,29.466666666666665,,214.6,,70.2,157.4,17.933333333333334,,38.266666666666666,48.333333333333336,38.86666666666667,,41.86666666666667,57.13333333333333,,35.2,35.666666666666664
2023-11-30 19:45:00,29.533333333333335,,119.26666666666667,,90.93333333333334,159.73333333333332,18.666666666666668,,40.93333333333333,73.4,36.333333333333336,,36.266666666666666,62.333333333333336,,34.733333333333334,35.8
2023-11-30 20:00:00,29.0,,104.73333333333333,,60.13333333333333,205.86666666666667,25.533333333333335,,38.666666666666664,119.13333333333334,34.86666666666667,,40.93333333333333,72.93333333333334,,34.266666666666666,41.733333333333334
2023-11-30 20:15:00,29.733333333333334,,127.26666666666667,,89.06666666666666,97.4,12.133333333333333,,35.06666666666667,84.2,35.666666666666664,,43.93333333333333,276.4,,34.333333333333336,63.06666666666667
2023-11-30 20:30:00,27.133333333333333,,190.53333333333333,,147.2,101.66666666666667,18.866666666666667,,35.2,79.0,35.86666666666667,,39.733333333333334,87.2,,33.6,73.26666666666667
