Date/Time,1032_O_TRAF,2071_O_NOSD,8528_O_WEX,3422_O_HICK,3929_O_CFT,8185_O_SWPK,3514_O_HiPK,5391_O_BLOO,4488_O_LEET
2016-01-10 22:15:00,36.0,,,47.53333333333333,15.466666666666667,27.666666666666668,,30.2,75.13333333333334
2016-01-10 22:30:00,40.06666666666667,,,46.53333333333333,15.266666666666667,32.0,,34.266666666666666,67.93333333333334
2016-01-10 22:45:00,81.73333333333333,,,46.333333333333336,17.733333333333334,29.666666666666668,,39.733333333333334,75.4
2016-01-10 23:00:00,74.6,,,47.333333333333336,20.0,34.2,,44.06666666666667,71.53333333333333
2016-01-10 23:15:00,56.2,,,49.8,24.066666666666666,37.13333333333333,,48.13333333333333,71.53333333333333
2016-01-10 23:30:00,50.13333333333333,,,56.333333333333336,30.2,36.0,,56.8,76.46666666666667
2016-01-10 23:45:00,61.6,,,61.93333333333333,28.266666666666666,37.2,,48.46666666666667,73.93333333333334
2016-01-11 00:00:00,49.13333333333333,,,53.733333333333334,28.333333333333332,37.266666666666666,,44.2,71.73333333333333
2016-01-11 00:15:00,42.2,,,50.13333333333333,28.666666666666668,37.93333333333333,,48.86666666666667,67.0
2016-01-11 00:30:00,47.2,,,48.0,33.0,40.4,,54.13333333333333,70.06666666666666
2016-01-11 00:45:00,49.733333333333334,,,47.4,32.46666666666667,40.6,,51.6,77.4
2016-01-11 01:00:00,56.53333333333333,,,47.6,31.4,46.266666666666666,,48.53333333333333,85.4
2016-01-11 01:15:00,47.666666666666664,,,54.2,29.733333333333334,44.06666666666667,,62.06666666666667,113.73333333333333
2016-01-11 01:30:00,41.333333333333336,,,51.46666666666667,30.333333333333332,40.06666666666667,,54.2,108.06666666666666
2016-01-11 01:45:00,37.6,,,50.733333333333334,27.933333333333334,40.2,,43.8,80.53333333333333
2016-01-11 02:00:00,35.333333333333336,,,49.46666666666667,30.8,40.8,,39.2,78.86666666666666
2016-01-11 02:15:00,48.0,,,48.666666666666664,31.466666666666665,42.733333333333334,,48.266666666666666,83.6
2016-01-11 02:30:00,39.8,,,49.2,32.333333333333336,42.06666666666667,,65.73333333333333,83.13333333333334
2016-01-11 02:45:00,41.666666666666664,,,50.06666666666667,30.933333333333334,41.2,,56.6,85.13333333333334
2016-01-11 03:00:00,47.333333333333336,,,61.4,28.466666666666665,41.6,,50.13333333333333,84.8
2016-01-11 03:15:00,39.333333333333336,,,60.2,30.8,41.8,,48.266666666666666,73.06666666666666
2016-01-11 03:30:00,37.93333333333333,,,68.66666666666667,30.066666666666666,42.06666666666667,,50.2,65.86666666666666
2016-01-11 03:45:00,51.46666666666667,,,69.0,34.333333333333336,42.0,,65.13333333333334,70.06666666666666
