Date/Time,1519_O_WHLL,2251_O_MILL,2794_O_LWCV,4431_O_WBG,5676_O_ELIB,7752_O_ELIZ
2016-02-08 10:15:00,2579.733333333333,4186.866666666667,3197.0,3541.4666666666667,,8128.466666666666
2016-02-08 10:30:00,2482.933333333333,3825.733333333333,3073.0,3370.4666666666667,,7588.0
2016-02-08 10:45:00,2522.333333333333,2957.733333333333,3058.4,3314.8,,6811.133333333332
2016-02-08 11:00:00,2591.4,2807.2,2844.333333333333,2964.133333333333,,6901.333333333332
2016-02-08 11:15:00,2502.6,2886.6,2949.133333333333,2352.5333333333333,,7725.266666666666
2016-02-08 11:30:00,2428.0,2784.4666666666667,2880.8,2060.133333333333,,4774.133333333333
2016-02-08 11:45:00,2225.866666666667,2761.933333333333,2655.4,2073.6,,2883.933333333333
2016-02-08 12:00:00,1859.333333333333,2541.8,4241.266666666666,1859.0,,2992.2
2016-02-08 12:15:00,1303.2,2510.4,2436.4,1405.533333333333,,2487.266666666667
2016-02-08 12:30:00,1095.6,1825.6,1366.8,1447.333333333333,,2262.6666666666665
2016-02-08 12:45:00,1154.5333333333333,1119.6,1311.0666666666666,1442.8,,2262.4666666666667
2016-02-08 13:00:00,1121.4666666666667,1150.1333333333334,1319.0,1454.6,,2268.733333333333
2016-02-08 13:15:00,1015.6666666666665,1159.0666666666666,1252.6,1565.2666666666669,,2013.333333333333
2016-02-08 13:30:00,970.9333333333333,1103.2,1287.2666666666667,1559.9333333333334,,1851.0
2016-02-08 13:45:00,1044.1333333333334,1099.0,1225.4666666666667,1702.2666666666669,,1599.2
2016-02-08 14:00:00,1261.4666666666667,1081.2,1182.8666666666666,1863.1333333333332,,1649.9333333333334
2016-02-08 14:15:00,1479.466666666667,1247.4,1485.333333333333,2019.0666666666666,,1493.9333333333334
2016-02-08 14:30:00,1738.2,1580.333333333333,1645.466666666667,2070.266666666667,,1247.0666666666666
2016-02-08 14:45:00,1814.0666666666666,1853.8,1915.2,2129.266666666667,,1256.2666666666667
2016-02-08 15:00:00,1758.2,1931.4,1979.8666666666666,2074.933333333333,,1401.533333333333
2016-02-08 15:15:00,1833.666666666667,1824.7333333333331,1844.666666666667,1941.666666666667,,1828.4
2016-02-08 15:30:00,1876.4,1878.666666666667,1881.0666666666666,1833.8666666666666,,1927.8
