Date/Time,3780_O_HZWD,2071_O_NOSD,6227_O_ELIB,3653_O_MARS,8581_O_SOSD,5624_O_BUFF,5571_O_BUFF,4431_O_WBG,3555_O_SCLL,7543_O_MILL,1639_O_ELIB
2016-10-06 05:45:00,,91.66666666666667,118.33333333333333,,,,,139.86666666666667,,,108.06666666666666
2016-10-06 06:00:00,,91.33333333333333,109.6,,,,,112.4,,,105.46666666666667
2016-10-06 06:15:00,,99.06666666666666,104.6,,,,,180.13333333333333,,,102.8
2016-10-06 06:30:00,,102.8,106.06666666666666,,,,,70.26666666666667,,,110.06666666666666
2016-10-06 06:45:00,,104.0,114.93333333333334,,,,,65.33333333333333,,,109.6
2016-10-06 07:00:00,,105.6,117.8,,,,,72.46666666666667,,,114.33333333333333
2016-10-06 07:15:00,,102.73333333333333,114.8,,,,,196.4,,,115.53333333333333
2016-10-06 07:30:00,,107.86666666666666,114.4,,,,,83.46666666666667,,,119.06666666666666
2016-10-06 07:45:00,,116.86666666666666,154.13333333333333,,,,,59.13333333333333,,,115.06666666666666
2016-10-06 08:00:00,,116.33333333333333,196.8,,,,,72.6,,,124.46666666666667
2016-10-06 08:15:00,,118.46666666666667,147.73333333333332,,,,,76.8,,,207.73333333333332
2016-10-06 08:30:00,,119.26666666666667,115.46666666666667,,,,,60.266666666666666,,,131.26666666666668
2016-10-06 08:45:00,,132.93333333333334,87.53333333333333,,,,,44.266666666666666,,,65.4
2016-10-06 09:00:00,,149.26666666666668,104.8,,,,,49.46666666666667,,,55.13333333333333
2016-10-06 09:15:00,,147.26666666666668,105.06666666666666,,,,,47.0,,,56.06666666666667
2016-10-06 09:30:00,,167.53333333333333,106.2,,,,,60.8,,,53.0
2016-10-06 09:45:00,,163.26666666666668,96.33333333333333,,,,,75.2,,,61.4
2016-10-06 10:00:00,,153.86666666666667,95.06666666666666,,,,,71.73333333333333,,,52.13333333333333
2016-10-06 10:15:00,,156.26666666666668,95.26666666666667,,,,,65.26666666666667,,,61.0
2016-10-06 10:30:00,,148.93333333333334,95.86666666666666,,,,,65.0,,,48.733333333333334
2016-10-06 10:45:00,,137.46666666666667,89.2,,,,,62.6,,,54.06666666666667
2016-10-06 11:00:00,,111.86666666666666,83.73333333333333,,,,,61.53333333333333,,,47.4
2016-10-06 11:15:00,,105.93333333333334,73.6,,,,,64.86666666666666,,,48.4
2016-10-06 11:30:00,,102.6,65.93333333333334,,,,,74.8,,,47.8
2016-10-06 11:45:00,,85.6,60.8,,,,,78.93333333333334,,,46.266666666666666
2016-10-06 12:00:00,,83.46666666666667,58.6,,,,,57.666666666666664,,,49.46666666666667
2016-10-06 12:15:00,,71.6,68.33333333333333,,,,,42.86666666666667,,,49.8
2016-10-06 12:30:00,,71.46666666666667,69.86666666666666,,,,,42.93333333333333,,,59.4
2016-10-06 12:45:00,,64.33333333333333,54.333333333333336,,,,,42.2,,,46.06666666666667
2016-10-06 13:00:00,,54.333333333333336,57.733333333333334,,,,,40.666666666666664,,,45.2
2016-10-06 13:15:00,,67.73333333333333,65.06666666666666,,,,,43.86666666666667,,,46.06666666666667
2016-10-06 13:30:00,,68.66666666666667,52.733333333333334,,,,,43.06666666666667,,,45.86666666666667
