Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-19 13:30:00,642.7333333333333,,745.8,921.2666666666667,,866.0,1092.6,897.3333333333334,638.4666666666667,913.4666666666667,926.2666666666667,817.7333333333333,919.5333333333333,0.0,3073.4666666666667
2019-06-19 13:45:00,648.8666666666667,,986.0,876.4,,1629.8,946.9333333333333,727.7333333333333,622.0,975.5333333333333,891.7333333333333,735.2,840.2,0.0,3093.6666666666665
2019-06-19 14:00:00,590.2,,1496.3333333333333,905.9333333333333,,2678.5333333333333,1022.0,654.1333333333333,575.0666666666667,1104.0,968.4666666666667,765.4666666666667,877.2,0.0,3108.5333333333333
2019-06-19 14:15:00,435.1333333333333,,1103.8,801.6,,3070.3333333333335,1366.9333333333334,688.7333333333333,589.2666666666667,1253.4666666666667,1272.6,778.6666666666666,935.9333333333333,0.0,2943.133333333333
2019-06-19 14:30:00,395.4,,1246.9333333333334,781.4666666666667,,2760.733333333333,1960.8,695.6,586.1333333333333,1238.0666666666666,1181.5333333333333,912.6,1012.7333333333333,0.0,2898.4666666666667
2019-06-19 14:45:00,565.1333333333333,,1408.4,646.8666666666667,,2414.6,2289.6666666666665,637.3333333333334,672.5333333333333,1243.2666666666667,1026.5333333333333,841.8666666666667,1337.1333333333334,0.0,3047.733333333333
2019-06-19 15:00:00,426.4,,1319.0,719.6666666666666,,2267.0666666666666,2403.5333333333333,1482.2,843.4,1205.1333333333334,969.0666666666667,826.0666666666667,1382.8,0.0,3256.266666666667
2019-06-19 15:15:00,327.53333333333336,,1267.8666666666666,879.0,,2182.8,2256.8,1889.7333333333333,860.2666666666667,833.0,460.3333333333333,1193.6,1652.2666666666667,0.0,3609.2
2019-06-19 15:30:00,258.6666666666667,,1411.4666666666667,818.0666666666667,,2485.6,2222.133333333333,1528.7333333333333,756.4666666666667,886.0666666666667,502.73333333333335,943.9333333333333,2080.4666666666667,0.0,4465.466666666666
2019-06-19 15:45:00,251.06666666666666,,941.9333333333333,820.8666666666667,,2651.0,2382.0,1128.6666666666667,712.2,914.0,725.2,1034.1333333333334,1518.1333333333334,0.0,3693.133333333333
2019-06-19 16:00:00,230.4,,734.4666666666667,617.0666666666667,,2111.0,2586.0,1231.4666666666667,657.0,808.5333333333333,1131.2666666666667,945.6,1499.6666666666667,0.0,3274.2
2019-06-19 16:15:00,265.4,,636.2666666666667,718.3333333333334,,1664.4,2552.133333333333,1595.0666666666666,688.2,912.4666666666667,1208.5333333333333,1039.9333333333334,1518.2666666666667,0.0,3190.3333333333335
2019-06-19 16:30:00,227.0,,579.4666666666667,844.2666666666667,,2194.0666666666666,2660.866666666667,1561.3333333333333,714.9333333333333,898.3333333333334,1140.9333333333334,863.2,1183.2,0.0,3644.133333333333
2019-06-19 16:45:00,213.53333333333333,,548.6666666666666,833.6,2497.6666666666665,2074.9333333333334,2765.733333333333,1670.8666666666666,789.0,785.9333333333333,1530.8,896.5333333333333,1142.9333333333334,0.0,3255.6666666666665
2019-06-19 17:00:00,201.66666666666666,,521.9333333333333,864.6,1708.8,1475.0,2896.8,979.6,965.2666666666667,912.7333333333333,1966.3333333333333,1023.9333333333333,1167.9333333333334,0.0,3410.6666666666665
2019-06-19 17:15:00,183.8,,531.6,941.8666666666667,1314.2,727.0,2960.6666666666665,516.4666666666667,880.7333333333333,1055.4666666666667,2343.0,1050.1333333333334,1130.6666666666667,0.0,3332.0666666666666
2019-06-19 17:30:00,183.8,,600.9333333333333,1022.5333333333333,1192.1333333333334,454.0,2497.733333333333,514.6,834.6666666666666,1080.0666666666666,2069.3333333333335,811.2666666666667,1292.5333333333333,0.0,3446.5333333333333
2019-06-19 17:45:00,160.8,,810.9333333333333,994.7333333333333,1197.6666666666667,453.26666666666665,2507.266666666667,535.2,755.3333333333334,1221.1333333333334,1676.0666666666666,783.9333333333333,1541.2,0.0,3322.8
