Date/Time,2648_O_BLOO,2999_O_NOHU,4431_O_WBG,5165_O_GIBS,6227_O_ELIB,7506_O_BLOO,7588_O_WBG,8622_O_ALPK,8972_O_SHADY
2015-09-27 05:30:00,630.6666666666666,,,770.3333333333335,,,,,681.1333333333333
2015-09-27 05:45:00,681.8,,,758.1333333333333,,,,,712.6666666666665
2015-09-27 06:00:00,715.8666666666667,,,748.5333333333333,,,,,743.1333333333333
2015-09-27 06:15:00,734.0666666666667,,,731.1333333333333,,,,,744.1333333333333
2015-09-27 06:30:00,692.8666666666667,,,698.4666666666667,,,,,697.2
2015-09-27 06:45:00,687.7333333333332,,,671.0666666666667,,,,,727.3333333333335
2015-09-27 07:00:00,709.2,,,655.9333333333333,,,,,740.8
2015-09-27 07:15:00,763.6666666666665,,,641.7333333333332,,,,,774.9333333333333
2015-09-27 07:30:00,802.4666666666667,,,629.0666666666667,,,,,800.8666666666667
2015-09-27 07:45:00,825.9333333333333,,,622.5333333333333,,,,,854.2666666666668
2015-09-27 08:00:00,863.4,,,612.4,,,,,867.5333333333333
2015-09-27 08:15:00,865.8666666666667,,,617.6666666666666,,,,,884.2
2015-09-27 08:30:00,877.0666666666667,,,616.6,,,,,884.4
2015-09-27 08:45:00,876.4666666666667,,,587.2666666666668,,,,,878.4666666666667
2015-09-27 09:00:00,861.4,,,622.3333333333334,,,,,847.1333333333333
2015-09-27 09:15:00,848.0666666666667,,,656.9333333333333,,,,,840.5333333333333
2015-09-27 09:30:00,826.0,,,695.1333333333333,,,,,811.8
2015-09-27 09:45:00,820.0666666666667,,,727.5333333333333,,,,,802.0
2015-09-27 10:00:00,777.1333333333333,,,707.0666666666667,,,,,651.0666666666667
2015-09-27 10:15:00,699.3333333333335,,,660.0,,,,,574.6
2015-09-27 10:30:00,677.9333333333333,,,623.5333333333333,,,,,560.6666666666666
2015-09-27 10:45:00,643.4,,,577.2,,,,,550.3333333333334
2015-09-27 11:00:00,574.6,,,570.8,,,,,536.6666666666666
2015-09-27 11:15:00,543.6666666666666,,,587.9333333333333,,,,,503.8
2015-09-27 11:30:00,472.6,,,571.9333333333333,,,,,523.2666666666668
2015-09-27 11:45:00,521.2666666666668,,,618.4,,,,,521.1333333333333
