Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,1217_O_MEKE,9675_O_SHAD,1989_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,6721_O_ETNA
2025-09-14 3:30:00,50.06666667,82.73333333,62.33333333,37.93333333,,,47.93333333,49.33333333,,50.2,,
2025-09-14 3:45:00,52.26666667,84.06666667,63.93333333,37.6,,,48.86666667,47.06666667,,54.93333333,,
2025-09-14 4:00:00,50.13333333,85.26666667,62.2,39.86666667,,,47.26666667,46.86666667,,56.2,,
2025-09-14 4:15:00,51.86666667,86.2,61.93333333,38.66666667,,,48.33333333,45.53333333,,51.26666667,,
2025-09-14 4:30:00,49.2,87.33333333,70.2,41,,,47.6,45.2,,52.33333333,,
2025-09-14 4:45:00,49.6,86.33333333,74,46.8,,,47.6,45.13333333,,51.33333333,,
2025-09-14 5:00:00,49.53333333,88.2,66.06666667,47.33333333,,,50.93333333,45.86666667,,49.73333333,,
2025-09-14 5:15:00,49.33333333,86.26666667,60.4,44.8,,,55,41.6,,50.46666667,,
2025-09-14 5:30:00,50.2,90.73333333,55.86666667,41.46666667,,,48.13333333,43.66666667,,47.86666667,,
2025-09-14 5:45:00,51.06666667,88.4,56,41.86666667,,,49.8,42.93333333,,50.13333333,,
2025-09-14 6:00:00,51.53333333,90.13333333,55.4,339.5333333,,,48,43.06666667,,47.73333333,,
