Date/Time,2071_O_NOSD,2229_O_BAHT,2281_O_HiPK,2898_O_AVLN,4431_O_WBG,4576_O_EMSW,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5708_O_XXXX,5952_O_EDWD,6140_O_FRHL,6196_O_MWSH,6496_O_MTLE,6809_O_SQHS,7543_O_MILL,8183_O_MILL,8941_O_MTLE
2017-06-15 14:15:00,,,,375.6,972.0666666666667,405.8,,,314.2,,477.4,495.4,514.4,,450.73333333333335,370.33333333333326,434.2,3671.866666666667
2017-06-15 14:30:00,,,,317.26666666666665,773.5333333333333,370.4,,,309.53333333333336,,463.33333333333326,404.0,516.4666666666667,,513.9333333333333,341.0,431.73333333333335,5193.6
2017-06-15 14:45:00,,,,321.3333333333333,719.6666666666665,415.86666666666673,,,308.53333333333336,,485.4666666666666,405.8,497.33333333333326,,490.26666666666665,347.13333333333327,439.6,6389.8
2017-06-15 15:00:00,,,,347.13333333333327,696.8,562.5333333333333,,,301.0,,493.0,411.2,503.6,,429.73333333333335,382.6,442.73333333333335,6469.866666666668
2017-06-15 15:15:00,,,,386.66666666666674,550.4666666666667,1067.8666666666666,,,300.4,,439.2,473.0,843.6,,447.6,412.4666666666666,444.53333333333336,3729.6
2017-06-15 15:30:00,,,,882.4,621.0666666666667,1049.0,,,335.3333333333333,,444.73333333333335,444.06666666666666,992.8666666666667,,451.53333333333336,820.6666666666665,728.2666666666668,2905.0
2017-06-15 15:45:00,,,,1670.333333333333,628.6,1220.2,,,312.0,,476.0,769.8,2224.733333333333,,443.8,2659.866666666667,1593.2,1691.0666666666666
2017-06-15 16:00:00,,,,1190.7333333333333,809.2666666666668,851.4,,,1195.8,,298.06666666666666,336.46666666666664,2171.0666666666666,,459.33333333333326,3052.333333333333,1925.533333333333,1278.9333333333334
2017-06-15 16:15:00,,,,785.8666666666667,795.8666666666667,793.8,,,657.6,,1141.6666666666667,407.86666666666673,1664.333333333333,,1668.0,1202.0666666666666,1103.8666666666666,1358.4
2017-06-15 16:30:00,,,,885.7333333333332,1625.466666666667,862.8,,,753.5333333333333,,942.4,1103.2,973.6,,1787.533333333333,1240.1333333333334,667.3333333333334,1060.1333333333334
2017-06-15 16:45:00,,,,749.7333333333332,1161.0666666666666,828.0,,,757.4666666666667,,733.8,934.6,844.4666666666667,,1085.6666666666667,1106.7333333333333,675.6666666666666,930.7333333333332
2017-06-15 17:00:00,,,,653.3333333333334,1035.4666666666667,730.8666666666667,,,712.5333333333333,,677.0,723.8,847.6666666666665,,1088.0666666666666,1148.8666666666666,639.4666666666667,574.1333333333333
2017-06-15 17:15:00,,,,654.0666666666667,978.8666666666667,636.3333333333334,,,529.5333333333333,,623.6,557.7333333333332,877.1333333333333,,1064.9333333333334,1197.2666666666667,672.6666666666666,524.8666666666667
2017-06-15 17:30:00,,,,592.8666666666667,1004.5333333333333,592.0,,,510.4666666666666,,727.2,602.4,883.3333333333335,,1052.8,1068.1333333333334,759.6666666666665,534.3333333333334
2017-06-15 17:45:00,,,,542.0666666666667,877.0666666666667,569.9333333333333,,,519.0,,738.8666666666667,778.8666666666667,859.2,,989.3333333333335,882.0,734.2,622.6666666666666
2017-06-15 18:00:00,,,,555.4,907.1333333333333,534.8,,,510.86666666666673,,753.1333333333333,702.1333333333333,896.8666666666667,,1031.7333333333333,882.4666666666667,707.2,572.2666666666668
