Date/Time,5867_O_SHAD,4647_O_BLPK,5108_O_BLPK,5926_O_MERK,1125_O_WMIF,8445_O_LNPL,1266_O_WLKG,1275_O_MTLE,5184_O_ROSS,4938_O_MTLE,7919_O_MTLE
2026-07-13 04:15:00,,,,,,74.1333333333333,228.866666666667,,,,
2026-07-13 04:30:00,,,,,,75.6666666666667,251.533333333333,,,,
2026-07-13 04:45:00,,,,,,72.0666666666667,234.866666666667,,,,
2026-07-13 05:00:00,,,,,,72.5333333333333,209.8,,,,
2026-07-13 05:15:00,,,,,,75.0,218.0,,,,
2026-07-13 05:30:00,,,,,,72.4666666666667,238.4,,,,
2026-07-13 05:45:00,,,,,,74.8666666666667,210.466666666667,,,,
2026-07-13 06:00:00,,,,,,69.7333333333333,243.933333333333,,,,
2026-07-13 06:15:00,,,,,,70.0666666666667,184.8,,,,
2026-07-13 06:30:00,,,,,,70.1333333333333,202.0,,,,
2026-07-13 06:45:00,,,,,,79.2666666666667,186.666666666667,,,,
2026-07-13 07:00:00,,,,,,82.7333333333333,175.666666666667,,,,
2026-07-13 07:15:00,,,,,,70.2,194.466666666667,,,,
2026-07-13 07:30:00,,,,,,77.3333333333333,145.0,,,,
2026-07-13 07:45:00,,,,,,86.4666666666667,127.466666666667,,,,
2026-07-13 08:00:00,,,,,,90.3333333333333,109.733333333333,,,,
2026-07-13 08:15:00,,,,,,93.8666666666667,101.666666666667,,,,
2026-07-13 08:30:00,,,,,,92.3333333333333,70.2666666666667,,,,
2026-07-13 08:45:00,,,,,,92.8,63.2666666666667,,,,
2026-07-13 09:00:00,,,,,,93.9333333333333,54.2,,,,
2026-07-13 09:15:00,,,,,,96.1333333333333,43.2666666666667,,,,
2026-07-13 09:30:00,,,,,,92.2666666666667,41.0666666666667,,,,
2026-07-13 09:45:00,,,,,,102.8,39.1333333333333,,,,
2026-07-13 10:00:00,,,,,,89.9333333333333,37.6,,,,
2026-07-13 10:15:00,,,,,,98.0,35.2666666666667,,,,
2026-07-13 10:30:00,,,,,,77.3333333333333,33.8666666666667,,,,
2026-07-13 10:45:00,,,,,,93.0,26.7333333333333,,,,
2026-07-13 11:00:00,,,,,,146.4,27.6,,,,
2026-07-13 11:15:00,,,,,,75.5384615384615,27.2,,,,
2026-07-13 11:30:00,,,,,,106.466666666667,28.4666666666667,,,,
2026-07-13 11:45:00,,,,,,56.2,33.5333333333333,,,,
2026-07-13 12:00:00,,,,,,58.7333333333333,25.8,,,,
2026-07-13 12:15:00,,,,,,45.8666666666667,38.8,,,,
2026-07-13 12:30:00,,,,,,42.0666666666667,25.7333333333333,,,,
2026-07-13 12:45:00,,,,,,34.3333333333333,20.8666666666667,,,,
2026-07-13 13:00:00,,,,,,32.9333333333333,21.6,,,,
2026-07-13 13:15:00,,,,,,29.8,21.5333333333333,,,,
2026-07-13 13:30:00,,,,,,27.8,26.8666666666667,,,,
2026-07-13 13:45:00,,,,,,22.6,27.5333333333333,,,,
2026-07-13 14:00:00,,,,,,26.4,22.3333333333333,,,,
2026-07-13 14:15:00,,,,,,24.2666666666667,28.0,,,,
2026-07-13 14:30:00,,,,,,25.1333333333333,18.9333333333333,,,,
2026-07-13 14:45:00,,,,,,24.0,20.7333333333333,,,,
2026-07-13 15:00:00,,,,,,22.4666666666667,22.2,,,,
2026-07-13 15:15:00,,,,,,24.2666666666667,22.1333333333333,,,,
2026-07-13 15:30:00,,,,,,23.6,17.9333333333333,,,,
2026-07-13 15:45:00,,,,,,68.2666666666667,59.3333333333333,,,,
2026-07-13 16:00:00,,,,,,22.1333333333333,24.8666666666667,,,,
2026-07-13 16:15:00,,,,,,25.4666666666667,32.4,,,,
2026-07-13 16:30:00,,,,,,26.2666666666667,21.1333333333333,,,,
2026-07-13 16:45:00,,,,,,23.2666666666667,18.5333333333333,,,,
2026-07-13 17:00:00,,,,,,25.0666666666667,20.7333333333333,,,,
2026-07-13 17:15:00,,,,,,25.4,21.8,,,,
2026-07-13 17:30:00,,,,,,24.0666666666667,19.0,,,,
2026-07-13 17:45:00,,,,,,77.0666666666667,21.0666666666667,,,,
2026-07-13 18:00:00,,,,,,22.2666666666667,23.5333333333333,,,,
2026-07-13 18:15:00,,,,,,23.0,23.0,,,,
2026-07-13 18:30:00,,,,,,23.8,31.4666666666667,,,,
2026-07-13 18:45:00,,,,,,23.2666666666667,32.1333333333333,,,,
2026-07-13 19:00:00,,,,,,25.5333333333333,31.6,,,,
2026-07-13 19:15:00,,,,,,26.6,37.2666666666667,,,,
2026-07-13 19:30:00,,,,,,27.4,68.6,,,,
2026-07-13 19:45:00,,,,,,31.2,45.7333333333333,,,,
2026-07-13 20:00:00,,,,,,36.3333333333333,46.8666666666667,,,,
2026-07-13 20:15:00,,,,,,39.8,53.1333333333333,,,,
2026-07-13 20:30:00,,,,,,42.1333333333333,67.0666666666667,,,,
2026-07-13 20:45:00,,,,,,46.0666666666667,82.3333333333333,,,,
2026-07-13 21:00:00,,,,,,42.7333333333333,72.4,,,,
2026-07-13 21:15:00,,,,,,49.7333333333333,80.3333333333333,,,,
2026-07-13 21:30:00,,,,,,53.7333333333333,90.6666666666667,,,,
2026-07-13 21:45:00,,,,,,50.3333333333333,99.0,,,,
2026-07-13 22:00:00,,,,,,51.0,126.333333333333,,,,
2026-07-13 22:15:00,,,,,,56.4,116.066666666667,,,,
2026-07-13 22:30:00,,,,,,56.3333333333333,119.8,,,,
2026-07-13 22:45:00,,,,,,66.0666666666667,132.266666666667,,,,
2026-07-13 23:00:00,,,,,,72.6,134.866666666667,,,,
2026-07-13 23:15:00,,,,,,73.9333333333333,116.133333333333,,,,
2026-07-13 23:30:00,,,,,,71.8666666666667,134.6,,,,
2026-07-13 23:45:00,,,,,,68.8,132.733333333333,,,,
2026-07-14 00:00:00,,,,,,78.8,150.466666666667,,,,
2026-07-14 00:15:00,,,,,,71.0,156.933333333333,,,,
2026-07-14 00:30:00,,,,,,78.4666666666667,163.066666666667,,,,
2026-07-14 00:45:00,,,,,,83.2666666666667,164.0,,,,
2026-07-14 01:00:00,,,,,,68.1333333333333,161.133333333333,,,,
2026-07-14 01:15:00,,,,,,63.8,170.066666666667,,,,
2026-07-14 01:30:00,,,,,,59.2666666666667,170.333333333333,,,,
2026-07-14 01:45:00,,,,,,61.6666666666667,172.333333333333,,,,
2026-07-14 02:00:00,,,,,,64.5333333333333,167.266666666667,,,,
2026-07-14 02:15:00,,,,,,61.2,170.333333333333,,,,
2026-07-14 02:30:00,,,,,,57.8666666666667,161.866666666667,,,,
2026-07-14 02:45:00,,,,,,60.4,165.066666666667,,,,
2026-07-14 03:00:00,,,,,,60.4666666666667,162.066666666667,,,,
2026-07-14 03:15:00,,,,,,60.8,169.2,,,,
2026-07-14 03:30:00,,,,,,64.2,175.733333333333,,,,
2026-07-14 03:45:00,,,,,,65.0,168.933333333333,,,,
2026-07-14 04:00:00,,,,,,63.7333333333333,161.933333333333,,,,
2026-07-14 04:15:00,,,,,,64.6,179.0,,,,
2026-07-14 04:30:00,,,,,,71.0,197.733333333333,,,,
2026-07-14 04:45:00,,,,,,72.2,182.0,,,,
2026-07-14 05:00:00,,,,,,85.8,183.133333333333,,,,
2026-07-14 05:15:00,,,,,,108.466666666667,167.933333333333,,,,
2026-07-14 05:30:00,,,,,,160.466666666667,187.933333333333,,,,
2026-07-14 05:45:00,,,,,,142.266666666667,177.466666666667,,,,
2026-07-14 06:00:00,,,,,,131.0,189.6,,,,
2026-07-14 06:15:00,,,,,,111.533333333333,188.0,,,,
2026-07-14 06:30:00,,,,,,118.266666666667,182.933333333333,,,,
2026-07-14 06:45:00,,,,,,129.733333333333,167.6,,,,
2026-07-14 07:00:00,,,,,,138.0,199.533333333333,,,,
2026-07-14 07:15:00,,,,,,142.8,176.2,,,,
2026-07-14 07:30:00,,,,,,121.133333333333,159.066666666667,,,,
2026-07-14 07:45:00,,,,,,93.2,144.333333333333,,,,
2026-07-14 08:00:00,,,,,,80.6,137.666666666667,,,,
2026-07-14 08:15:00,,,,,,80.4666666666667,124.733333333333,,,,
2026-07-14 08:30:00,,,,,,69.6,108.333333333333,,,,
2026-07-14 08:45:00,,,,,,62.9333333333333,107.2,,,,
2026-07-14 09:00:00,,,,,,62.5333333333333,93.1333333333333,,,,
2026-07-14 09:15:00,,,,,,58.1333333333333,83.6,,,,
2026-07-14 09:30:00,,,,,,57.0,80.6,,,,
2026-07-14 09:45:00,,,,,,58.6666666666667,80.5333333333333,,,,
2026-07-14 10:00:00,,,,,,62.6666666666667,102.466666666667,,,,
2026-07-14 10:15:00,,,,,,59.4,66.4,,,,
2026-07-14 10:30:00,,,,,,56.2666666666667,67.4,,,,
2026-07-14 10:45:00,,,,,,59.1333333333333,55.4666666666667,,,,
2026-07-14 11:00:00,,,,,,53.1333333333333,55.4,,,,
2026-07-14 11:15:00,,,,,,52.6,50.3333333333333,,,,
2026-07-14 11:30:00,,,,,,54.0,53.8,,,,
2026-07-14 11:45:00,,,,,,53.2666666666667,65.4666666666667,,,,
2026-07-14 12:00:00,,,,,,52.0,53.9333333333333,,,,
2026-07-14 12:15:00,,,,,,48.7333333333333,48.8666666666667,,,,
2026-07-14 12:30:00,,,,,,43.5333333333333,41.6,,,,
2026-07-14 12:45:00,,,,,,38.2666666666667,46.1333333333333,,,,
2026-07-14 13:00:00,,,,,,46.9333333333333,40.2,,,,
2026-07-14 13:15:00,,,,,,54.2666666666667,41.2666666666667,,,,
