Date/Time,4431_O_WBG,5571_O_BUFF,4584_O_MOON,5662_O_DOWN,4124_O_FRONT,7956_O_BELL,1040_O_MCCA,6227_O_ELIB,6386_O_SOSI
2016-11-11 06:15:00,48.13333333333333,40.06666666666667,,,,,45.86666666666667,53.46666666666667,
2016-11-11 06:30:00,49.0,43.266666666666666,,,,,47.733333333333334,55.333333333333336,
2016-11-11 06:45:00,52.93333333333333,43.93333333333333,,,,,49.333333333333336,56.46666666666667,
2016-11-11 07:00:00,53.53333333333333,43.666666666666664,,,,,51.266666666666666,58.666666666666664,
2016-11-11 07:15:00,53.8,36.0,,,,,48.2,59.93333333333333,
2016-11-11 07:30:00,53.53333333333333,42.0,,,,,52.06666666666667,61.0,
2016-11-11 07:45:00,56.2,41.93333333333333,,,,,61.666666666666664,65.46666666666667,
2016-11-11 08:00:00,54.733333333333334,40.2,,,,,63.13333333333333,67.86666666666666,
2016-11-11 08:15:00,48.266666666666666,39.93333333333333,,,,,64.8,70.66666666666667,
2016-11-11 08:30:00,50.333333333333336,40.4,,,,,65.86666666666666,70.66666666666667,
2016-11-11 08:45:00,51.13333333333333,41.53333333333333,,,,,70.86666666666666,73.53333333333333,
2016-11-11 09:00:00,68.46666666666667,41.86666666666667,,,,,68.53333333333333,74.13333333333334,
2016-11-11 09:15:00,50.0,45.733333333333334,,,,79.41666666666667,65.93333333333334,104.8,
2016-11-11 09:30:00,50.4,44.2,,,,78.8,73.33333333333333,297.73333333333335,
2016-11-11 09:45:00,47.2,39.46666666666667,,,,71.2,67.8,144.86666666666667,
2016-11-11 10:00:00,48.333333333333336,36.93333333333333,,,,48.2,67.66666666666667,90.6,
2016-11-11 10:15:00,49.333333333333336,31.6,,,,43.8,62.266666666666666,89.66666666666667,
2016-11-11 10:30:00,45.2,27.2,,,,37.733333333333334,56.93333333333333,91.86666666666666,
2016-11-11 10:45:00,37.46666666666667,20.533333333333335,,,,34.53333333333333,63.46666666666667,86.93333333333334,
2016-11-11 11:00:00,37.13333333333333,19.8,,,,26.2,42.53333333333333,69.73333333333333,
2016-11-11 11:15:00,34.86666666666667,17.2,,,,30.066666666666666,35.333333333333336,49.46666666666667,
2016-11-11 11:30:00,32.13333333333333,15.2,,,,27.066666666666666,28.2,40.53333333333333,
2016-11-11 11:45:00,26.066666666666666,14.2,,,,30.933333333333334,609.6,38.733333333333334,
2016-11-11 12:00:00,23.2,14.133333333333333,,,,25.0,35.53333333333333,33.2,
2016-11-11 12:15:00,24.533333333333335,15.2,,,,22.466666666666665,457.1333333333333,33.46666666666667,
2016-11-11 12:30:00,20.266666666666666,12.333333333333334,,,,22.533333333333335,24.8,31.133333333333333,
2016-11-11 12:45:00,18.466666666666665,12.4,,,,21.0,25.266666666666666,30.933333333333334,
2016-11-11 13:00:00,19.133333333333333,13.533333333333333,,,,17.533333333333335,18.6,29.533333333333335,
2016-11-11 13:15:00,19.466666666666665,11.2,,,,13.733333333333333,13.733333333333333,28.666666666666668,
2016-11-11 13:30:00,21.933333333333334,8.933333333333334,,,,15.6,64.8,232.66666666666666,
2016-11-11 13:45:00,17.533333333333335,6.4,,,,15.866666666666667,89.86666666666666,71.0,
2016-11-11 14:00:00,17.733333333333334,8.133333333333333,,,,31.533333333333335,251.53333333333333,27.933333333333334,
2016-11-11 14:15:00,12.466666666666667,9.6,,25.615384615384617,,14.533333333333333,78.46666666666667,23.533333333333335,
2016-11-11 14:30:00,9.4,10.933333333333334,,30.333333333333332,,17.4,28.866666666666667,31.533333333333335,
2016-11-11 14:45:00,17.666666666666668,9.466666666666667,,33.86666666666667,,17.066666666666666,12.733333333333333,30.8,
2016-11-11 15:00:00,15.733333333333333,5.6,,26.8,,17.133333333333333,11.4,17.2,
2016-11-11 15:15:00,18.4,11.533333333333333,,20.733333333333334,,15.466666666666667,12.6,34.46666666666667,
2016-11-11 15:30:00,17.0,13.866666666666667,,19.866666666666667,,15.333333333333334,14.933333333333334,19.533333333333335,
2016-11-11 15:45:00,19.333333333333332,12.466666666666667,,8.933333333333334,,17.933333333333334,14.2,22.533333333333335,
2016-11-11 16:00:00,19.2,14.0,,21.466666666666665,,19.533333333333335,11.133333333333333,16.4,
2016-11-11 16:15:00,19.066666666666666,11.2,,31.533333333333335,,17.666666666666668,11.866666666666667,18.533333333333335,
2016-11-11 16:30:00,16.6,12.2,25.5,27.4,,21.066666666666666,11.466666666666667,18.466666666666665,
2016-11-11 16:45:00,16.8,10.0,12.933333333333334,23.133333333333333,,21.333333333333332,12.733333333333333,16.133333333333333,
2016-11-11 17:00:00,17.266666666666666,9.866666666666667,11.4,24.6,,27.8,16.133333333333333,17.2,
2016-11-11 17:15:00,19.6,10.6,13.4,25.133333333333333,,24.466666666666665,17.666666666666668,20.866666666666667,
2016-11-11 17:30:00,15.6,10.933333333333334,14.333333333333334,27.133333333333333,,22.533333333333335,19.133333333333333,23.4,
2016-11-11 17:45:00,16.533333333333335,11.866666666666667,14.0,25.6,,30.133333333333333,19.866666666666667,24.533333333333335,
2016-11-11 18:00:00,16.8,13.733333333333333,14.266666666666667,27.266666666666666,,27.266666666666666,20.0,29.866666666666667,
2016-11-11 18:15:00,16.066666666666666,12.466666666666667,15.4,26.0,,27.6,17.533333333333335,28.533333333333335,
2016-11-11 18:30:00,18.133333333333333,13.266666666666667,18.2,26.466666666666665,,31.933333333333334,16.933333333333334,28.933333333333334,
2016-11-11 18:45:00,18.333333333333332,13.4,18.666666666666668,28.066666666666666,,33.2,17.466666666666665,25.133333333333333,
2016-11-11 19:00:00,19.0,14.066666666666666,18.466666666666665,27.066666666666666,,35.53333333333333,20.2,26.666666666666668,
2016-11-11 19:15:00,21.8,14.933333333333334,16.8,28.666666666666668,,40.666666666666664,21.6,26.533333333333335,
2016-11-11 19:30:00,22.2,15.133333333333333,15.733333333333333,32.6,,39.86666666666667,23.466666666666665,28.6,
2016-11-11 19:45:00,21.133333333333333,14.466666666666667,17.133333333333333,30.6,,42.93333333333333,22.866666666666667,28.466666666666665,
2016-11-11 20:00:00,24.666666666666668,13.533333333333333,16.0,27.333333333333332,,41.4,23.6,29.8,
2016-11-11 20:15:00,26.333333333333332,14.866666666666667,15.933333333333334,36.666666666666664,,46.93333333333333,22.733333333333334,34.13333333333333,
2016-11-11 20:30:00,29.333333333333332,15.2,17.466666666666665,29.466666666666665,,43.666666666666664,23.6,54.266666666666666,
2016-11-11 20:45:00,35.333333333333336,17.533333333333335,18.133333333333333,31.666666666666668,,46.06666666666667,22.866666666666667,54.8,
2016-11-11 21:00:00,39.0,18.8,17.866666666666667,31.933333333333334,,45.86666666666667,22.4,34.06666666666667,
2016-11-11 21:15:00,43.266666666666666,21.0,17.466666666666665,27.2,,45.13333333333333,20.866666666666667,33.6,
2016-11-11 21:30:00,44.266666666666666,21.266666666666666,19.466666666666665,100.0,,44.2,20.133333333333333,34.0,
2016-11-11 21:45:00,51.13333333333333,21.666666666666668,19.333333333333332,28.133333333333333,,50.733333333333334,21.4,32.6,
2016-11-11 22:00:00,55.06666666666667,21.2,20.4,26.6,,48.93333333333333,23.2,31.4,
2016-11-11 22:15:00,50.93333333333333,26.333333333333332,21.8,25.066666666666666,,50.13333333333333,26.2,33.4,
2016-11-11 22:30:00,50.86666666666667,25.866666666666667,22.6,26.866666666666667,,51.8,27.4,35.13333333333333,
2016-11-11 22:45:00,46.13333333333333,26.866666666666667,23.066666666666666,31.0,,55.4,29.133333333333333,31.933333333333334,
2016-11-11 23:00:00,43.93333333333333,29.8,23.363636363636363,31.333333333333332,,51.93333333333333,29.2,25.933333333333334,
2016-11-11 23:15:00,43.666666666666664,27.266666666666666,,25.333333333333332,,50.333333333333336,28.933333333333334,25.4,
2016-11-11 23:30:00,45.86666666666667,32.13333333333333,,31.2,,47.13333333333333,30.333333333333332,25.0,
2016-11-11 23:45:00,67.93333333333334,30.466666666666665,,30.333333333333332,,50.93333333333333,29.266666666666666,26.466666666666665,
2016-11-12 00:00:00,74.6,28.4,,22.2,,50.666666666666664,31.8,30.533333333333335,
2016-11-12 00:15:00,69.73333333333333,26.066666666666666,,23.733333333333334,,52.666666666666664,34.53333333333333,32.93333333333333,
2016-11-12 00:30:00,72.06666666666666,27.866666666666667,,23.4,,54.4,34.733333333333334,30.866666666666667,
2016-11-12 00:45:00,91.33333333333333,26.2,,21.0,,54.6,36.666666666666664,30.6,
2016-11-12 01:00:00,99.53333333333333,26.733333333333334,,26.866666666666667,,59.2,33.93333333333333,30.533333333333335,
2016-11-12 01:15:00,101.93333333333334,24.6,,32.733333333333334,,60.666666666666664,31.733333333333334,31.466666666666665,
2016-11-12 01:30:00,98.73333333333333,23.933333333333334,,37.06666666666667,,59.733333333333334,31.066666666666666,31.733333333333334,
2016-11-12 01:45:00,105.53333333333333,23.8,,39.4,,61.4,33.666666666666664,35.6,
2016-11-12 02:00:00,92.73333333333333,22.6,,38.93333333333333,,60.46666666666667,35.13333333333333,40.06666666666667,
2016-11-12 02:15:00,102.86666666666666,20.666666666666668,,40.93333333333333,,62.4,35.0,39.86666666666667,
2016-11-12 02:30:00,94.2,19.8,,42.2,,64.0,40.733333333333334,39.8,
