Date/Time,1639_O_ELIB,2071_O_NOSD,3555_O_SCLL,3653_O_MARS,3780_O_HZWD,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7543_O_MILL,8581_O_SOSD
2016-10-06 05:30:00,2460.4666666666667,1805.0,,,,3774.933333333333,,,2710.933333333333,,
2016-10-06 05:45:00,2598.733333333333,1822.466666666667,,,,3425.666666666666,,,3105.6,,
2016-10-06 06:00:00,2549.4,1827.2,,,,3488.933333333333,,,2858.5333333333333,,
2016-10-06 06:15:00,2753.266666666667,1904.2,,,,3348.2,,,2806.266666666667,,
2016-10-06 06:30:00,2935.333333333333,1977.4,,,,3046.4,,,2937.4,,
2016-10-06 06:45:00,3056.8,2071.266666666667,,,,3444.6,,,3261.8,,
2016-10-06 07:00:00,2968.4666666666667,2157.333333333333,,,,3294.133333333333,,,3202.4666666666667,,
2016-10-06 07:15:00,2997.4,2124.4666666666667,,,,3412.933333333333,,,3260.4666666666667,,
2016-10-06 07:30:00,3046.4,2192.2,,,,3210.866666666667,,,3158.133333333333,,
2016-10-06 07:45:00,2996.333333333333,2463.4666666666667,,,,3066.133333333333,,,3125.8,,
2016-10-06 08:00:00,3049.4,2512.5333333333333,,,,3209.4,,,3735.866666666667,,
