Date/Time,7645_O_MEBA_ME,8431_O_GARF,1256_O_SWVL,1141_O_FNVL,6350_O_BLOO,7858_O_RBN,4527_O_MNMP_MN,3772_O_BRFD,7831_O_CHAL,8525_O_OAMT,2459_O_DORM,6955_O_OAMT,1388_O_CASJ_CA,3936_O_ORCB_OR
2024-11-09 13:00:00,,12.466666666666667,9.466666666666667,10.8,,,,8.133333333333333,13.266666666666667,10.666666666666666,3551.2,,,99.0
2024-11-09 13:15:00,,10.866666666666667,9.533333333333333,13.066666666666666,,,,7.066666666666666,10.8,14.266666666666667,2874.3333333333335,,,116.8
2024-11-09 13:30:00,,15.266666666666667,9.733333333333333,12.133333333333333,,,,8.866666666666667,12.0,10.933333333333334,4690.133333333333,,,141.0
2024-11-09 13:45:00,60.42857142857143,11.866666666666667,10.866666666666667,11.933333333333334,,,,9.0,13.466666666666667,11.266666666666667,5130.533333333334,,,
2024-11-09 14:00:00,229.33333333333334,11.4,138.73333333333332,11.466666666666667,,,,8.6,13.2,17.466666666666665,4232.466666666666,,,193.42857142857142
2024-11-09 14:15:00,12.466666666666667,12.866666666666667,66.66666666666667,14.6,,,,9.066666666666666,13.066666666666666,13.066666666666666,2216.8,,,159.6
2024-11-09 14:30:00,11.0,14.066666666666666,15.2,15.133333333333333,,,,9.0,14.333333333333334,14.266666666666667,2419.133333333333,,,142.06666666666666
2024-11-09 14:45:00,9.733333333333333,11.866666666666667,14.866666666666667,14.333333333333334,,,,20.466666666666665,14.2,18.066666666666666,3297.4666666666667,,,139.66666666666666
2024-11-09 15:00:00,13.4,11.533333333333333,14.533333333333333,14.666666666666666,,,,9.6,13.933333333333334,18.733333333333334,2362.5333333333333,,,137.8
2024-11-09 15:15:00,11.133333333333333,13.066666666666666,14.4,15.6,,,,7.466666666666667,14.466666666666667,14.666666666666666,2164.8,,,145.4
2024-11-09 15:30:00,12.2,19.133333333333333,13.666666666666666,14.533333333333333,,,,10.066666666666666,16.533333333333335,15.533333333333333,996.0666666666667,,,183.13333333333333
2024-11-09 15:45:00,10.666666666666666,18.933333333333334,20.0,14.133333333333333,,,,5.733333333333333,19.2,15.2,375.06666666666666,,,172.46666666666667
2024-11-09 16:00:00,13.6,16.6,21.133333333333333,16.066666666666666,,,,5.8,23.0,15.4,524.3333333333334,,,166.66666666666666
2024-11-09 16:15:00,14.2,19.666666666666668,22.4,20.733333333333334,,,,5.533333333333333,19.933333333333334,20.466666666666665,346.2,,,177.4
2024-11-09 16:30:00,14.066666666666666,20.733333333333334,15.133333333333333,16.933333333333334,,,,12.4,18.2,31.666666666666668,618.8,,,187.53333333333333
2024-11-09 16:45:00,13.666666666666666,26.4,15.266666666666667,17.133333333333333,,,,11.933333333333334,22.733333333333334,41.333333333333336,869.8,,,210.4
2024-11-09 17:00:00,13.133333333333333,30.666666666666668,14.466666666666667,15.266666666666667,,,,15.666666666666666,25.0,38.733333333333334,1444.0,,,211.0
2024-11-09 17:15:00,20.066666666666666,37.93333333333333,13.466666666666667,16.6,,,,16.133333333333333,29.533333333333335,53.666666666666664,2021.6666666666667,,,206.2
2024-11-09 17:30:00,23.466666666666665,34.733333333333334,14.933333333333334,17.866666666666667,,,,7.666666666666667,22.6,70.4,950.0,,,205.8
2024-11-09 17:45:00,26.133333333333333,52.333333333333336,80.2,19.466666666666665,,,,8.066666666666666,21.133333333333333,84.33333333333333,1416.6,,,215.73333333333332
2024-11-09 18:00:00,38.733333333333334,24.4,28.6,21.0,,,,17.266666666666666,19.266666666666666,90.06666666666666,1118.2666666666667,,,243.73333333333332
2024-11-09 18:15:00,32.53333333333333,26.6,50.666666666666664,22.066666666666666,,,,51.333333333333336,20.8,125.06666666666666,742.4666666666667,,,334.8666666666667
2024-11-09 18:30:00,32.46666666666667,28.266666666666666,59.266666666666666,25.266666666666666,,,,29.533333333333335,24.6,90.66666666666667,541.7333333333333,,,687.8
2024-11-09 18:45:00,46.2,29.4,59.4,25.4,,,,30.533333333333335,23.733333333333334,65.53333333333333,586.6,,,794.2666666666667
2024-11-09 19:00:00,35.93333333333333,27.066666666666666,54.8,26.4,,,,43.6,29.466666666666665,62.6,422.0,,,512.7333333333333
2024-11-09 19:15:00,38.733333333333334,28.2,74.13333333333334,30.333333333333332,,,,46.333333333333336,34.8,58.93333333333333,659.6,,,433.93333333333334
2024-11-09 19:30:00,34.0,70.2,49.266666666666666,34.13333333333333,,,,48.0,30.533333333333335,69.73333333333333,801.2,,,394.8666666666667
2024-11-09 19:45:00,32.333333333333336,32.333333333333336,27.733333333333334,39.53333333333333,,,,39.4,29.2,68.06666666666666,412.3333333333333,,156.0,364.93333333333334
2024-11-09 20:00:00,38.0,50.8,28.266666666666666,37.8,,,,37.46666666666667,31.2,54.06666666666667,516.0,,158.06666666666666,331.46666666666664
2024-11-09 20:15:00,129.66666666666666,26.933333333333334,23.066666666666666,30.266666666666666,,,,39.333333333333336,27.666666666666668,47.46666666666667,333.26666666666665,,159.93333333333334,382.6
2024-11-09 20:30:00,113.26666666666667,26.8,25.933333333333334,28.333333333333332,,,,33.733333333333334,26.066666666666666,50.666666666666664,225.66666666666666,,154.06666666666666,420.4
2024-11-09 20:45:00,70.93333333333334,31.6,25.733333333333334,30.133333333333333,,,,33.8,24.4,61.0,284.46666666666664,,156.8,466.4
2024-11-09 21:00:00,96.0,26.066666666666666,32.733333333333334,30.066666666666666,,,,35.333333333333336,23.4,46.733333333333334,615.2666666666667,,154.46666666666667,550.8666666666667
2024-11-09 21:15:00,94.26666666666667,25.2,52.53333333333333,29.066666666666666,,,,37.333333333333336,28.733333333333334,39.93333333333333,450.6666666666667,,150.86666666666667,514.3333333333334
2024-11-09 21:30:00,59.4,24.266666666666666,46.2,29.266666666666666,,,,34.666666666666664,26.733333333333334,47.0,684.3333333333334,,148.2,516.5333333333333
2024-11-09 21:45:00,270.1333333333333,22.466666666666665,37.266666666666666,68.06666666666666,,,,36.4,28.533333333333335,43.333333333333336,485.6,,149.93333333333334,604.0
2024-11-09 22:00:00,173.86666666666667,22.4,34.333333333333336,42.4,,,,35.13333333333333,30.133333333333333,48.93333333333333,758.6666666666666,,151.26666666666668,627.0666666666667
2024-11-09 22:15:00,98.06666666666666,24.666666666666668,39.0,42.46666666666667,,,,35.733333333333334,36.8,54.4,956.4666666666667,,161.93333333333334,514.6
2024-11-09 22:30:00,66.93333333333334,24.266666666666666,34.06666666666667,36.4,,,,43.4,31.333333333333332,53.8,930.6,,162.86666666666667,350.53333333333336
2024-11-09 22:45:00,56.53333333333333,21.933333333333334,26.333333333333332,32.8,,,,28.733333333333334,28.533333333333335,42.733333333333334,435.53333333333336,,161.26666666666668,352.73333333333335
2024-11-09 23:00:00,63.6,22.266666666666666,23.466666666666665,30.533333333333335,,,,26.466666666666665,29.333333333333332,43.266666666666666,1018.6666666666666,,216.26666666666668,300.8666666666667
2024-11-09 23:15:00,73.2,23.2,24.2,29.2,,,,29.2,31.0,42.4,1382.0,,226.66666666666666,254.06666666666666
2024-11-09 23:30:00,66.86666666666666,22.733333333333334,24.6,29.066666666666666,,,,30.733333333333334,29.8,42.46666666666667,1334.4,,359.4,227.4
2024-11-09 23:45:00,70.0,24.333333333333332,23.733333333333334,29.266666666666666,,,,25.866666666666667,30.4,51.06666666666667,1128.8,,914.1333333333333,244.0
2024-11-10 00:00:00,67.6,22.2,30.2,26.266666666666666,,,,24.733333333333334,29.666666666666668,38.733333333333334,2663.866666666667,,395.93333333333334,297.8
2024-11-10 00:15:00,166.6,25.533333333333335,43.0,25.866666666666667,,,,28.266666666666666,31.133333333333333,37.06666666666667,2464.4,,1.6,326.1333333333333
2024-11-10 00:30:00,74.4,22.2,46.86666666666667,27.066666666666666,,,,42.733333333333334,28.2,47.06666666666667,853.4,,1.5333333333333334,313.1333333333333
2024-11-10 00:45:00,76.53333333333333,22.8,31.4,25.666666666666668,,,,45.333333333333336,28.4,53.86666666666667,1324.8,,2.3333333333333335,316.26666666666665
