Date/Time,4697_O_SQHL,4915_O_BLPK,8017_O_FYWD,6132_O_MONG,8750_O_DOWN,1587_O_MNNF_MN,7543_O_MTLE,4029_O_GTBG,1640_O_SWVL,1056_O_WLKG,7613_O_STCG,5405_O_SQHL,5565_O_CRCK,8194_O_MCRK,1679_O_SQHL
2022-09-18 04:45:00,5493.933333333333,3502.266666666667,4480.533333333334,,,605.4,4881.0,3515.8,,5977.2,,4772.6,,,
2022-09-18 05:00:00,5204.933333333333,3649.2,4542.733333333334,,,632.6,4955.733333333334,3465.866666666667,,5992.866666666667,,4435.333333333333,,,
2022-09-18 05:15:00,5009.333333333333,3511.0,4549.133333333333,,,642.3333333333334,4948.0,3466.3333333333335,,5981.866666666667,,4582.666666666667,,,
2022-09-18 05:30:00,4987.666666666667,3657.6666666666665,4530.0,,,670.2666666666667,4851.2,3381.8,,5913.0,,4454.066666666667,,,
2022-09-18 05:45:00,5051.733333333334,3598.0,4516.6,,,679.2666666666667,4924.933333333333,3446.6666666666665,,5856.8,,4356.2,,,
2022-09-18 06:00:00,5221.666666666667,3601.6666666666665,4454.266666666666,,,716.2,4958.4,3440.866666666667,,5834.733333333334,,4547.266666666666,,,
2022-09-18 06:15:00,5288.266666666666,3512.0,4423.2,,,761.4666666666667,5197.4,3730.3333333333335,,5790.933333333333,,4750.666666666667,,,
2022-09-18 06:30:00,5271.333333333333,3361.866666666667,4349.733333333334,,,806.4,4967.466666666666,3704.0666666666666,,5725.733333333334,,4786.266666666666,,,
2022-09-18 06:45:00,5170.066666666667,3437.866666666667,4175.733333333334,,,896.8,4721.733333333334,3641.133333333333,,5717.0,,4843.6,,,
2022-09-18 07:00:00,5185.333333333333,3246.2,4156.066666666667,,,1099.0,4690.4,3727.133333333333,,5616.2,,4969.266666666666,,,
2022-09-18 07:15:00,5226.4,2857.4,4261.066666666667,,,1090.6666666666667,4784.066666666667,3318.266666666667,,5572.4,,5085.0,,,
2022-09-18 07:30:00,5218.2,2681.2,4055.8,,,1174.1333333333334,4845.533333333334,3314.266666666667,,5530.733333333334,,4902.066666666667,,,
2022-09-18 07:45:00,5002.533333333334,2569.266666666667,4028.0,,,1261.7333333333333,4650.533333333334,3350.733333333333,,5405.2,,4759.733333333334,,,
2022-09-18 08:00:00,4740.733333333334,2407.4666666666667,3946.5333333333333,,,1498.6666666666667,4347.4,3388.4,,5175.666666666667,,4404.2,,,
2022-09-18 08:15:00,4601.733333333334,2259.5333333333333,3564.3333333333335,,,1844.6666666666667,4050.6,3557.8,,4598.266666666666,,3637.5333333333333,,,
2022-09-18 08:30:00,4472.333333333333,2114.0,3461.133333333333,,,2605.4666666666667,2838.5333333333333,3449.866666666667,,3794.6666666666665,,2944.4666666666667,,,
2022-09-18 08:45:00,3387.133333333333,2007.8666666666666,2965.3333333333335,,,2471.6,2385.866666666667,2691.5333333333333,,3002.733333333333,,2894.6666666666665,,,
2022-09-18 09:00:00,2734.866666666667,1936.1333333333334,2334.4666666666667,,,2026.9333333333334,2272.733333333333,2159.866666666667,,2681.0,,2894.0,,,
2022-09-18 09:15:00,2453.0,1881.0666666666666,1900.3333333333333,,,1637.9,2178.2,1641.8666666666666,,2513.2,,2631.866666666667,,,
2022-09-18 09:30:00,2206.733333333333,1725.4666666666667,1711.6,,,,2050.133333333333,1324.2666666666667,1850.125,2210.9333333333334,,2311.4,,,
2022-09-18 09:45:00,1963.5333333333333,1596.4,1698.4666666666667,,,,1902.5333333333333,1105.2,1594.5333333333333,1929.8,,2111.3333333333335,,,
2022-09-18 10:00:00,1756.0666666666666,1542.4666666666667,1692.1333333333334,,,,1775.2666666666667,964.4666666666667,1403.6666666666667,1596.5333333333333,,1940.6,,,
2022-09-18 10:15:00,1494.8,1513.0,1487.0,,,,1837.2,842.6666666666666,1211.6,1378.4666666666667,,1838.9333333333334,,,
2022-09-18 10:30:00,1268.9333333333334,1375.6666666666667,1274.8,,,,1868.2,762.7333333333333,1116.3333333333333,1148.4666666666667,,1712.8666666666666,,,
2022-09-18 10:45:00,1184.3333333333333,1306.8,1217.3333333333333,,,,1669.2,733.1333333333333,1007.3333333333334,1005.4,,1618.1333333333334,,,
2022-09-18 11:00:00,1083.0,1188.4666666666667,1151.6666666666667,,,,1507.8666666666666,696.5333333333333,871.4,893.3333333333334,,1622.6,,,
2022-09-18 11:15:00,1075.5333333333333,1096.2666666666667,934.0666666666667,,,1330.25,1333.5333333333333,701.7333333333333,843.7333333333333,768.3333333333334,,1544.0,,,
2022-09-18 11:30:00,971.2,995.6666666666666,830.9333333333333,,,1471.8666666666666,1214.7333333333333,675.2,818.6666666666666,768.7333333333333,,1324.5333333333333,,,
2022-09-18 11:45:00,921.5333333333333,990.2666666666667,779.4,,,1471.2,1025.5333333333333,617.4,787.1333333333333,714.2,,1337.4666666666667,,,
2022-09-18 12:00:00,887.8,964.4,695.9333333333333,,,1656.6666666666667,907.9333333333333,591.9333333333333,790.8,737.0666666666667,,1203.6666666666667,,,
2022-09-18 12:15:00,743.1333333333333,932.9333333333333,646.5333333333333,,,1780.8,778.2,566.0666666666667,672.9333333333333,637.1333333333333,,1055.0,,,
2022-09-18 12:30:00,738.0,938.0,611.6,,,2146.133333333333,709.2,544.6666666666666,582.8,576.2,,1019.9333333333333,,,
2022-09-18 12:45:00,673.0666666666667,928.2666666666667,587.8666666666667,,,2222.733333333333,652.0,503.1333333333333,511.46666666666664,540.9333333333333,,960.2666666666667,,,
2022-09-18 13:00:00,690.2,927.3333333333334,582.0,,,1870.3333333333333,631.1333333333333,528.1333333333333,487.8,516.5333333333333,,914.4666666666667,,,
2022-09-18 13:15:00,658.8,931.6666666666666,549.4666666666667,,,1781.2,671.4666666666667,1066.2,467.8666666666667,507.2,,866.9333333333333,,,
2022-09-18 13:30:00,714.0,894.1333333333333,556.1333333333333,,,1540.7333333333333,808.1333333333333,565.4,510.4,503.3333333333333,,873.0666666666667,,,
2022-09-18 13:45:00,716.2666666666667,899.1333333333333,582.0,,,1491.0,715.2666666666667,640.2666666666667,564.2666666666667,671.1333333333333,,896.9333333333333,,,
2022-09-18 14:00:00,725.6666666666666,836.4,604.0666666666667,,,1721.7333333333333,682.8666666666667,575.2,497.0,639.1333333333333,,908.4,,,
2022-09-18 14:15:00,1634.8,705.0666666666667,606.1333333333333,,,1625.9333333333334,668.3333333333334,615.9333333333333,507.1333333333333,605.0666666666667,,888.5333333333333,,,
2022-09-18 14:30:00,674.5333333333333,501.0,594.2666666666667,,,1522.4666666666667,647.7333333333333,612.4666666666667,493.93333333333334,483.2,,923.0666666666667,,,
2022-09-18 14:45:00,679.1333333333333,424.4,562.9333333333333,,,1375.4,638.6666666666666,591.9333333333333,473.93333333333334,482.93333333333334,,917.6666666666666,,,
2022-09-18 15:00:00,667.4,398.4,570.2666666666667,,,1270.0666666666666,737.8,548.4666666666667,490.6666666666667,462.0,,898.1333333333333,,,
2022-09-18 15:15:00,673.1333333333333,403.46666666666664,592.4666666666667,,,1308.3333333333333,698.7333333333333,470.3333333333333,873.8666666666667,443.46666666666664,,909.9333333333333,,,
2022-09-18 15:30:00,669.0666666666667,506.06666666666666,567.2666666666667,,,1210.7333333333333,670.3333333333334,465.73333333333335,447.93333333333334,388.6666666666667,,847.0666666666667,,,
2022-09-18 15:45:00,607.4,563.1333333333333,599.0666666666667,,,1158.6,681.4,474.1333333333333,449.8666666666667,300.0,,797.4666666666667,,,
2022-09-18 16:00:00,609.2666666666667,445.6,649.6,,,1158.5333333333333,691.6666666666666,487.26666666666665,450.8,241.86666666666667,,798.1333333333333,,,
2022-09-18 16:15:00,607.9333333333333,444.46666666666664,585.4666666666667,,,1175.4,676.6,482.2,427.2,643.0666666666667,,796.8666666666667,,,
2022-09-18 16:30:00,617.1333333333333,488.3333333333333,618.0,,,1230.0,634.4,492.06666666666666,907.2666666666667,239.06666666666666,,808.5333333333333,,,
2022-09-18 16:45:00,646.0,587.7333333333333,616.2,,,1260.8,683.6,500.06666666666666,1397.8666666666666,263.1333333333333,,807.4666666666667,,,
2022-09-18 17:00:00,663.4,684.4666666666667,631.0,,,1262.9333333333334,728.0666666666667,524.7333333333333,1444.9333333333334,363.1333333333333,,842.6,,,
2022-09-18 17:15:00,668.0666666666667,746.8,690.8,,,1269.1333333333334,787.1333333333333,474.53333333333336,1120.7333333333333,389.1333333333333,,860.5333333333333,,,
2022-09-18 17:30:00,695.0666666666667,688.8,669.4666666666667,,,1383.2,841.6666666666666,468.26666666666665,623.1333333333333,421.06666666666666,,884.1333333333333,,,
2022-09-18 17:45:00,753.6666666666666,816.1333333333333,697.2666666666667,,,1284.6,891.8666666666667,472.26666666666665,560.2,476.06666666666666,,925.8666666666667,,,
2022-09-18 18:00:00,764.5333333333333,944.4666666666667,688.7333333333333,,,1225.6,976.6,500.0,668.4,517.0,,960.5333333333333,,,
2022-09-18 18:15:00,887.4,981.4,673.3333333333334,,,1396.8,962.6,578.2666666666667,876.4,539.6,,979.0,,,
2022-09-18 18:30:00,823.2666666666667,1081.5333333333333,685.0,,,1589.6,957.6,674.6,628.8,551.8666666666667,,976.8,,,
2022-09-18 18:45:00,833.4666666666667,1323.7333333333333,747.2,,,1626.3333333333333,1075.7333333333333,816.5333333333333,618.3333333333334,579.4,,977.5333333333333,,,
