Date/Time,2020_O_CASM_CA,8931_O_WGSQ,8445_O_BRHT,6132_O_MONG,6274_O_GNFD,8750_O_DOWN,7674_O_WMIF,8335_O_CRHT,6784_O_SQHL,1724_O_DSVL,1542_O_WIMD_WI,4431_O_WBG,3930_O_XXXX
2021-07-09 05:00:00,,2236.6666666666665,,1172.5333333333333,1065.4666666666667,516.1333333333333,,,,,,,
2021-07-09 05:15:00,,2054.9333333333334,,1183.8666666666666,1194.7333333333333,502.6666666666667,,,,,,,
2021-07-09 05:30:00,,1916.3333333333333,,1195.3333333333333,1136.0666666666666,608.0,,,,,,,
2021-07-09 05:45:00,,1820.6666666666667,,1131.0,1114.6666666666667,689.8,,,,,,,
2021-07-09 06:00:00,,1855.7333333333333,,1079.4,1156.8,729.4666666666667,,,,,,,
2021-07-09 06:15:00,,1952.5333333333333,,1092.0,1373.4666666666667,720.8666666666667,,,,,,,
2021-07-09 06:30:00,,1658.8,,1098.9333333333334,1358.3333333333333,727.6,,,,,,,
2021-07-09 06:45:00,,1613.4666666666667,,1029.7333333333333,1345.4666666666667,753.5333333333333,,,,,,,
2021-07-09 07:00:00,,1727.8,,987.0666666666667,1426.6,783.5333333333333,,,,,,,
2021-07-09 07:15:00,,1395.6,,988.7333333333333,1637.4,921.7333333333333,,,,,,,
2021-07-09 07:30:00,,1515.6666666666667,,987.6666666666666,1870.4666666666667,1016.0,,,,,,,
2021-07-09 07:45:00,,1832.2,,1065.8666666666666,2538.4666666666667,1130.8,,,,,,,
2021-07-09 08:00:00,,2673.0,,1156.1333333333334,2695.4,1317.8,,,,,,,
2021-07-09 08:15:00,,2685.0,,1321.6,2575.2,1436.2666666666667,,,,,,,
2021-07-09 08:30:00,,2456.6666666666665,,1487.4,3207.266666666667,1603.2,,,,,,,
2021-07-09 08:45:00,,2401.0,,2220.5333333333333,3611.6,1668.8,,,,,,,
2021-07-09 09:00:00,,2619.3333333333335,,4498.6,3768.4666666666667,1855.6666666666667,,,,,,,
2021-07-09 09:15:00,,3096.4,,4331.6,3603.4,1876.8,,,,,,,
2021-07-09 09:30:00,,3211.9333333333334,,3876.0666666666666,3111.5333333333333,1657.3333333333333,,,,,,,
2021-07-09 09:45:00,,2696.6666666666665,,3760.8,2625.3333333333335,1882.9333333333334,,,,,,,
2021-07-09 10:00:00,,2351.4,,4265.266666666666,2281.133333333333,2449.6,,,,,,,
2021-07-09 10:15:00,,2103.5333333333333,,5445.8,2078.5333333333333,2319.0666666666666,,,,,,,
2021-07-09 10:30:00,,1994.4,,5166.733333333334,1674.2,1936.9333333333334,,,,,,,
2021-07-09 10:45:00,,1823.1333333333334,,4494.6,761.6,1772.4,,,,,,,
2021-07-09 11:00:00,,1530.6666666666667,,3600.266666666667,870.7333333333333,1257.0,,,,,,,
2021-07-09 11:15:00,,1662.8666666666666,,2832.8,1181.0666666666666,1409.3333333333333,,,,,,,
2021-07-09 11:30:00,,1889.8,,2225.266666666667,1567.4,1501.2,,,,,,,
2021-07-09 11:45:00,,1847.6,,1694.0,1662.9333333333334,2182.133333333333,,,,,,,
2021-07-09 12:00:00,,1873.8666666666666,,1273.2,2009.0666666666666,2128.3333333333335,,,,,,1691.6,
2021-07-09 12:15:00,,1671.0,,1043.2666666666667,1369.5333333333333,2191.0,,,,,,1289.5333333333333,
2021-07-09 12:30:00,,1167.2,,1298.0,1102.1333333333334,1178.9333333333334,,,,,,1163.6666666666667,
