Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-03 10:15:00,,,,,,477.8666666666670,,,,,,
2025-09-03 10:30:00,,,,,,584.9333333333330,,,,,,
2025-09-03 10:45:00,,,,,,514.4666666666670,,,,,,
2025-09-03 11:00:00,,,,,,371.53333333333300,,,,,,
2025-09-03 11:15:00,,,,,,294.0,,,,,,
2025-09-03 11:30:00,,,,,,312.4,,,,,,
2025-09-03 11:45:00,,,,,,405.0,,,,,,
2025-09-03 12:00:00,,,,,,387.26666666666700,,,,,,
2025-09-03 12:15:00,,,,,,367.73333333333300,,,,,,
2025-09-03 12:30:00,,,,,,341.26666666666700,,,,,,
2025-09-03 12:45:00,,,,,,336.4,,,,,,
2025-09-03 13:00:00,,,,,,305.73333333333300,,,,,,
2025-09-03 13:15:00,,,,,,270.8,,,,,,
2025-09-03 13:30:00,,,,,,302.3333333333330,,,,,,
2025-09-03 13:45:00,,,,,,337.46666666666700,,,,,,
2025-09-03 14:00:00,,,,,,258.8,,,,,,
2025-09-03 14:15:00,,,,,,264.53333333333300,,,,,,
2025-09-03 14:30:00,,,,,,266.53333333333300,,,,,,
2025-09-03 14:45:00,,,,,,287.6,,,,,,
2025-09-03 15:00:00,,,,,,339.26666666666700,,,,,,
2025-09-03 15:15:00,,,,,,280.26666666666700,,,,,,
2025-09-03 15:30:00,,,,,,266.8666666666670,,,,,,
2025-09-03 15:45:00,,,,,,254.13333333333300,,,,,,
2025-09-03 16:00:00,,,,,,290.1333333333330,,,,,,
2025-09-03 16:15:00,,,,,,288.6,,,,,,
2025-09-03 16:30:00,,,,,,306.73333333333300,,,,,,
2025-09-03 16:45:00,,,,,,327.2,,,,,,
2025-09-03 17:00:00,,,,,,319.1333333333330,,,,,,
2025-09-03 17:15:00,,,,,,338.46666666666700,,,,,,
2025-09-03 17:30:00,,,,,,355.4,,,,,,
2025-09-03 17:45:00,,,,,,374.8,,,,,,
2025-09-03 18:00:00,,,,,,362.1333333333330,,,,,,
2025-09-03 18:15:00,,,,,,360.6,,,,,,
2025-09-03 18:30:00,,,,,,358.8666666666670,,,,,,
2025-09-03 18:45:00,,,,,,373.73333333333300,,,,,,
2025-09-03 19:00:00,,,,,,404.53333333333300,,,,,,
2025-09-03 19:15:00,,,,,,386.8666666666670,,,,,,
2025-09-03 19:30:00,,,,,,380.53333333333300,,,,,,
2025-09-03 19:45:00,,,,,,406.46666666666700,,,,,,
2025-09-03 20:00:00,,,,,,447.2,,,,,,
2025-09-03 20:15:00,,,,,,472.06666666666700,,,,,,
2025-09-03 20:30:00,,,,,,488.53333333333300,,,,,,
2025-09-03 20:45:00,,,,,,508.0,,,,,,
2025-09-03 21:00:00,,,,,,533.8,,,,,,
2025-09-03 21:15:00,,,,,,543.2,,,,,,
2025-09-03 21:30:00,,,,,,555.4,,,,,,
2025-09-03 21:45:00,,,,,,577.8666666666670,,,,,,
2025-09-03 22:00:00,,,,,,583.7333333333330,,,,,,
2025-09-03 22:15:00,,,,,,609.2,,,,,,
2025-09-03 22:30:00,,,,,,612.3333333333330,,,,,,
2025-09-03 22:45:00,,,,,,594.8,,,,,,
2025-09-03 23:00:00,,,,,,604.7333333333330,,,,,,
2025-09-03 23:15:00,,,,,,633.6666666666670,,,,,,
2025-09-03 23:30:00,,,,,,645.5333333333330,,,,,,
2025-09-03 23:45:00,,,,,,676.6,,,,,,
2025-09-04 00:00:00,,,,,,715.8,,,,,,
2025-09-04 00:15:00,,,,,,705.9333333333330,,,,,,
