Date/Time,4514_O_MCCA,8798_O_FRHL,1128_O_HIPK,2610_O_INGM,7783_O_HZWD,5593_O_WLIB,5182_O_DORM,7112_O_FRHL,8637_O_HIPK,8941_O_MTLE,2348_O_HILL,6582_O_OAKD,6312_O_SQHS
2018-09-19 03:45:00,,,,,,,,,,126.93333333333334,,396.53333333333336,
2018-09-19 04:00:00,,,,,,,,,,139.46666666666667,,378.2,
2018-09-19 04:15:00,,,,,,,,,,168.2,,457.53333333333336,
2018-09-19 04:30:00,,,,,,,,,,183.33333333333334,,423.2,
2018-09-19 04:45:00,,,,,,,,,,158.2,,340.6666666666667,
2018-09-19 05:00:00,,1089.909090909091,,,,,,,,514.9333333333333,,345.8666666666667,
2018-09-19 05:15:00,,1049.6666666666667,,,,,,,,165.6,,318.93333333333334,
2018-09-19 05:30:00,,1134.2,,,,,,,,161.6,,336.0,
2018-09-19 05:45:00,,6673.666666666667,,,,,,,,211.33333333333334,,334.73333333333335,
2018-09-19 06:00:00,,2421.6,,,,,,,,129.66666666666666,,430.1333333333333,
2018-09-19 06:15:00,,170.13333333333333,,,,,,,,395.06666666666666,,284.6,
2018-09-19 06:30:00,,171.4,,,,,,,,135.93333333333334,,203.13333333333333,
2018-09-19 06:45:00,,178.8,,,,,,,,156.53333333333333,,224.46666666666667,
2018-09-19 07:00:00,,181.2,,,,,,,,158.13333333333333,,153.8,
2018-09-19 07:15:00,,187.26666666666668,,,,,,,,168.53333333333333,,156.6,
2018-09-19 07:30:00,,178.66666666666666,,,,,,,,159.06666666666666,,151.26666666666668,
