Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,4209_O_LWCV,4363_O_SQHS,4431_O_WBG,4691_O_SWKY,4919_O_HIPK,5309_O_SQHL,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2017-01-12 23:30:00,,,2517.933333333333,3514.8,1071.2666666666667,,,,1904.1333333333332,,2061.866666666667,16270.466666666667,16270.466666666667,2326.866666666667,2900.8,1966.0666666666666,1838.0,1874.8
2017-01-12 23:45:00,,,2594.4666666666667,2776.4,1195.1333333333334,,,,1667.466666666667,,2399.4666666666667,16505.466666666667,16505.466666666667,2385.133333333333,2830.933333333333,2024.8666666666666,1553.0666666666666,2360.333333333333
2017-01-13 00:00:00,,,2343.733333333333,2334.266666666667,1177.7333333333333,,,,1702.666666666667,,2394.6666666666665,17145.133333333335,17145.133333333335,2483.2,2119.733333333333,2091.733333333333,1652.8666666666666,2529.2
2017-01-13 00:15:00,,,2286.8,1945.533333333333,1091.2666666666667,,,,1780.2666666666669,,2441.6,16168.666666666664,16168.666666666664,2311.0,2276.6,2102.2,1857.2,2537.6666666666665
2017-01-13 00:30:00,,,2200.933333333333,2123.133333333333,982.0,,,,1828.0,,2406.733333333333,16874.333333333332,16874.333333333332,2325.4,2443.4,2110.266666666667,2071.266666666667,2506.266666666667
2017-01-13 00:45:00,,,2448.866666666667,2574.4666666666667,977.1333333333333,,,,1848.4,,2247.733333333333,17275.8,17275.8,2152.4,2605.6,2011.533333333333,2157.6666666666665,2443.8
2017-01-13 01:00:00,,,2336.0666666666666,2337.866666666667,967.0,,,,1908.466666666667,,2313.2,16594.0,16594.0,2341.4666666666667,2692.4666666666667,1908.533333333333,2060.0,2355.266666666667
2017-01-13 01:15:00,,,2314.0,2553.733333333333,931.9333333333333,,,,1963.333333333333,,2273.4,17606.466666666667,17606.466666666667,2249.8,2888.4666666666667,1962.6,2033.466666666667,2408.6
2017-01-13 01:30:00,,,2300.0666666666666,2332.933333333333,917.6,,,,2180.4,,2205.0666666666666,17199.0,17199.0,2057.6,2794.4,2051.4,1945.6,2382.266666666667
2017-01-13 01:45:00,,,2235.266666666667,2079.933333333333,956.2,,,,2582.266666666667,,2109.133333333333,17348.066666666666,17348.066666666666,2055.866666666667,2715.333333333333,2226.0,2053.8,2165.133333333333
2017-01-13 02:00:00,,,2221.4666666666667,2186.266666666667,973.4,,,,2767.4,,2098.4666666666667,17880.6,17880.6,2193.866666666667,2879.933333333333,2442.6666666666665,1952.333333333333,2224.733333333333
2017-01-13 02:15:00,,,2360.6666666666665,2376.266666666667,948.4,,,,2946.8,,2354.6,18425.13333333333,18425.13333333333,2335.4,2802.8,2888.066666666666,1845.8666666666666,2253.0666666666666
2017-01-13 02:30:00,,,2794.866666666667,2174.133333333333,963.4,,,,2623.733333333333,,2466.0,18589.733333333334,18589.733333333334,2688.4666666666667,2535.6666666666665,3376.266666666667,1891.1333333333332,2413.333333333333
2017-01-13 02:45:00,,,3117.333333333333,2047.0666666666666,1039.2,,,,2604.6,,2776.8,18815.2,18815.2,3147.8,2489.6,3771.866666666667,1923.9333333333332,2619.733333333333
2017-01-13 03:00:00,,,3185.733333333333,2729.333333333333,1048.4666666666667,,,,2702.333333333333,,3048.6,17864.0,17864.0,3649.4,2542.6,3109.733333333333,2036.1333333333332,2976.0
2017-01-13 03:15:00,,,2909.0,4767.266666666666,1027.2,,,,2789.733333333333,,3534.6,16431.4,16431.4,3346.0,2740.333333333333,2209.266666666667,2254.6666666666665,3223.666666666666
2017-01-13 03:30:00,,,2864.133333333333,3330.333333333333,1000.2666666666668,,,,2559.333333333333,,3358.133333333333,16943.733333333334,16943.733333333334,2705.8,3082.933333333333,1970.4,2663.333333333333,3184.666666666666
2017-01-13 03:45:00,,,2711.4,2618.933333333333,963.8666666666667,,,,2799.266666666667,,2706.8,19161.533333333333,19161.533333333333,2483.4,3427.4,1904.2,3239.933333333333,2706.4666666666667
2017-01-13 04:00:00,,,2645.4,3002.133333333333,939.9333333333333,,,,2793.4666666666667,,2556.6666666666665,17507.8,17507.8,2365.733333333333,4046.4666666666662,1864.8666666666666,3469.333333333333,2399.0666666666666
