Date/Time,6132_O_MONG,2020_O_CASM_CA,4087_O_OKDL,8676_O_SWVL,8898_O_NBRD,5281_O_EDWD,6994_O_ALPK,7830_O_MERF_ME,5733_O_VARN_VA,2041_O_SWVL,6170_O_MTLE,8750_O_DOWN,6254_O_FXCP,7833_O_VARN_VA,2674_O_FRHL,1094_O_SQHL,2430_O_GRBG,4431_O_WBG
2021-12-08 02:45:00,1886.0666666666666,506.26666666666665,,,,,,284.1333333333333,,,,1329.7333333333333,,,,,,
2021-12-08 03:00:00,1977.8666666666666,411.8,,,,,,289.1333333333333,,,,1320.4666666666667,,,,,,
2021-12-08 03:15:00,1932.9333333333334,875.1333333333333,,,,,,283.1333333333333,,,,1243.2,,,,,,
2021-12-08 03:30:00,2057.8,1106.8666666666666,,,,,,276.73333333333335,,,,1208.0666666666666,,,,,,
2021-12-08 03:45:00,2115.2,1242.5333333333333,,,,,,285.26666666666665,,,,1207.7333333333333,,,,,,
2021-12-08 04:00:00,2246.5333333333333,1273.6666666666667,,,,,,319.4,,,,1220.7333333333333,,,,,,
2021-12-08 04:15:00,2227.0,1236.2,,,,,,283.4,,,,1235.0666666666666,,,,,,
2021-12-08 04:30:00,2203.4666666666667,1171.6666666666667,,,,,,1876.3333333333333,,,,1245.1333333333334,,,,,,
2021-12-08 04:45:00,2441.0666666666666,2340.6,,,,,,1064.9333333333334,,,,1283.0,,,,,,
2021-12-08 05:00:00,2520.5333333333333,2966.5333333333333,,,,,,252.86666666666667,,,,1293.5333333333333,,,,,,
2021-12-08 05:15:00,2553.2,2726.0666666666666,,,,,,239.53333333333333,,,,1320.9333333333334,,,,,,
2021-12-08 05:30:00,2473.6,2953.0666666666666,,,,,,405.73333333333335,,,,1350.5333333333333,,,,,,
2021-12-08 05:45:00,2512.0,2855.5333333333333,,,,,,203.2,,,,1403.1333333333334,,,,,,
2021-12-08 06:00:00,2482.266666666667,3391.4,,,,,,186.8,,,,1502.2666666666667,,,,,,
2021-12-08 06:15:00,2531.2,4301.333333333333,,,,,,246.26666666666668,,,,1561.0,,,,,,
2021-12-08 06:30:00,2607.866666666667,4232.6,,,,,,225.26666666666668,,,,1742.9333333333334,,,,,,
2021-12-08 06:45:00,2580.3333333333335,4085.0666666666666,,,,,,278.8666666666667,,,,2002.9333333333334,,,,,,
2021-12-08 07:00:00,2653.6666666666665,4054.133333333333,,,,,,204.33333333333334,,,,2003.7333333333333,,,,,,
2021-12-08 07:15:00,2655.4666666666667,4416.866666666667,,,,,,455.2,,,,2130.0,,,,,,
2021-12-08 07:30:00,2684.9333333333334,3874.266666666667,,,,,,1668.9333333333334,,,,2105.3333333333335,,,,,,
2021-12-08 07:45:00,2737.2,2607.0,,,,,,650.8666666666667,,,,2370.0666666666666,,,,,,
2021-12-08 08:00:00,2913.8,2384.6666666666665,,,,,,448.06666666666666,,,,2151.6,,,,,,
2021-12-08 08:15:00,2996.0666666666666,1949.1333333333334,,,,,,313.1333333333333,,,,2146.266666666667,,,,,,
2021-12-08 08:30:00,3033.266666666667,499.93333333333334,,,,,,334.8666666666667,,,,2160.2,,,,,,
2021-12-08 08:45:00,2747.0,288.46666666666664,,,,,,558.2666666666667,,,,2446.4,,,,,,
2021-12-08 09:00:00,2185.3333333333335,234.53333333333333,,,,,,836.9333333333333,,,,2438.0666666666666,,,,,,
2021-12-08 09:15:00,2013.8,199.86666666666667,,,,,,447.06666666666666,,,,2487.133333333333,,,,,,
2021-12-08 09:30:00,1896.8,144.06666666666666,,,,,,429.6,,,,2349.4,,,,,,
2021-12-08 09:45:00,1930.2666666666667,161.2,,,,,,467.8666666666667,,,,2651.9333333333334,,,,,,
2021-12-08 10:00:00,1676.2,167.6,,,,,,1113.7333333333333,,,,2884.4666666666667,,,,,,
2021-12-08 10:15:00,1421.2666666666667,138.4,,,,,,1997.2,,,,2493.9333333333334,,,,,,
2021-12-08 10:30:00,1178.9333333333334,134.2,,,,,,886.0,,,,2580.6666666666665,,,,,,
2021-12-08 10:45:00,918.9333333333333,129.8,,,,,,677.7333333333333,,,,2362.6,,,,,,
2021-12-08 11:00:00,803.0,118.4,,,,,,628.6666666666666,,,,3449.0,,,,,,
2021-12-08 11:15:00,822.2,123.33333333333333,,,,,,567.1333333333333,,,,1986.2,,,,,,
2021-12-08 11:30:00,827.0,127.8,,,,,,648.7333333333333,,,,7050.2,,,,,,
2021-12-08 11:45:00,912.8666666666667,144.6,,,,,,601.9333333333333,,,,3827.4,,,,,,
2021-12-08 12:00:00,859.4,180.0,,,,,,651.6666666666666,,,,4363.266666666666,,,,,,
2021-12-08 12:15:00,1064.6,136.35714285714286,,,,,,711.8,,,,9521.2,,,,,,
2021-12-08 12:30:00,803.2,,,,,,,781.0666666666667,,,,2422.866666666667,,,,,,
2021-12-08 12:45:00,721.4666666666667,,,,,,,819.2,,,,1574.7333333333333,,,,,,
2021-12-08 13:00:00,718.2,197.0,,,,,,918.9333333333333,,,,4497.466666666666,,,,,,
2021-12-08 13:15:00,645.1333333333333,,,,,,,1015.0666666666667,,,,7373.866666666667,,,,,,
2021-12-08 13:30:00,718.2,,,,,,,1081.6,,,,1734.3333333333333,,,,,,
2021-12-08 13:45:00,838.4666666666667,,,,,,,1064.6,,,,5305.533333333334,,,,,,
2021-12-08 14:00:00,930.2,,,,,,,1063.8,,,,4922.866666666667,,,,,,
2021-12-08 14:15:00,1041.6,,,,,,,1068.3333333333333,,,,1557.5333333333333,,,,,,
2021-12-08 14:30:00,1044.9333333333334,,,,,,,1057.8,,,,1545.4,,,,,,
2021-12-08 14:45:00,885.0666666666667,,,,,,,1019.4666666666667,,,,1432.2,,,,,,
2021-12-08 15:00:00,807.8666666666667,,,,,,,1814.9333333333334,,,,1257.7333333333333,,,,,,
2021-12-08 15:15:00,810.0,,,,,,,1696.6,,,,1660.9333333333334,,,,,,
2021-12-08 15:30:00,844.9333333333333,,,,,,,2481.8,,,,3606.4666666666667,,,,,,
2021-12-08 15:45:00,928.4666666666667,,,,,,,1032.0666666666666,,,,2138.2,,,,,,
2021-12-08 16:00:00,973.6666666666666,,,,,,,1022.4,,,,1207.3333333333333,,,,,,
2021-12-08 16:15:00,918.5333333333333,,,,,,,1002.5333333333333,,,,2934.2,,,,,,
2021-12-08 16:30:00,773.4666666666667,,,,,,,753.2666666666667,,,,1191.2666666666667,,,,,,
2021-12-08 16:45:00,760.2,,,,,,,764.6666666666666,,,,1154.7333333333333,,,,,,
2021-12-08 17:00:00,769.6,182.42857142857142,,,,,,719.6,,,,1400.5333333333333,,,,,,
2021-12-08 17:15:00,800.2666666666667,166.2,,,,,,685.7333333333333,,,,1474.0,,,,,,
2021-12-08 17:30:00,819.4,175.66666666666666,,,,,,626.7333333333333,,,,1063.6,,,,,,
2021-12-08 17:45:00,815.9333333333333,177.86666666666667,,,,,,1546.3333333333333,,,,1047.3333333333333,,,,,,
2021-12-08 18:00:00,796.1333333333333,531.8,,,,,,1502.4,,,,1045.0,,,,,,
2021-12-08 18:15:00,848.1333333333333,452.8,,,,,,1174.7333333333333,,,,969.4,,,,,,
2021-12-08 18:30:00,875.2,227.33333333333334,,,,,,1190.2666666666667,,,,845.4,,,,,,
2021-12-08 18:45:00,901.6,185.2,,,,,,1532.3333333333333,,,,889.4,,,,,,
2021-12-08 19:00:00,935.2,327.1333333333333,,,,,,1200.6666666666667,,,,875.6,,,,,,
2021-12-08 19:15:00,984.4666666666667,171.53333333333333,,,,,,1057.1333333333334,,,,961.8666666666667,,,,,,
2021-12-08 19:30:00,1073.6,253.13333333333333,,,,,,1140.2,,,,1954.4,,,,,,
2021-12-08 19:45:00,1153.7333333333333,281.46666666666664,,,,,,1059.4666666666667,,,,1349.7333333333333,,,,,,
2021-12-08 20:00:00,1150.4,220.86666666666667,,,,,,845.0666666666667,,,,1200.5333333333333,,,,,,
2021-12-08 20:15:00,1123.7333333333333,227.53333333333333,,,,,,1191.2666666666667,,,,1204.8,,,,,,
2021-12-08 20:30:00,1110.0666666666666,263.4,,,,,,2583.3333333333335,,,,1265.5333333333333,,,,,,
2021-12-08 20:45:00,1150.3333333333333,371.3333333333333,,,,,,2410.9333333333334,,,,1287.0,,,,,,
2021-12-08 21:00:00,1221.9333333333334,196.93333333333334,,,,,,3791.3333333333335,,,,1338.0666666666666,,,,,,
2021-12-08 21:15:00,1262.6,249.06666666666666,,,,,,3770.6666666666665,,,,1362.4666666666667,,,,,,
2021-12-08 21:30:00,1346.0,347.8666666666667,,,,,,1400.8666666666666,,,,1570.6666666666667,,,,,,
