Date/Time,7459_O_SEWI,4431_O_WBG,8185_O_SWPK,5571_O_BUFF,6227_O_ELIB,5624_O_BUFF,8581_O_SOSD,2071_O_NOSD,4465_O_SOHL,4312_O_MCKP
2016-07-03 20:00:00,29.333333333333332,,,26.733333333333334,24.733333333333334,26.733333333333334,,28.533333333333335,,
2016-07-03 20:15:00,25.466666666666665,,,26.733333333333334,27.066666666666666,26.733333333333334,,32.8,,
2016-07-03 20:30:00,24.6,,,44.4,28.133333333333333,44.4,,32.2,,
2016-07-03 20:45:00,26.133333333333333,,,30.2,31.866666666666667,30.2,,30.666666666666668,,
2016-07-03 21:00:00,36.733333333333334,,,33.6,28.266666666666666,33.6,,31.0,,
2016-07-03 21:15:00,28.666666666666668,,,34.333333333333336,31.733333333333334,34.333333333333336,,40.0,,
2016-07-03 21:30:00,34.93333333333333,,,34.8,32.333333333333336,34.8,,36.266666666666666,,
2016-07-03 21:45:00,32.86666666666667,,,36.0,38.2,36.0,,49.666666666666664,,
2016-07-03 22:00:00,36.0,,,38.733333333333334,48.266666666666666,38.733333333333334,,57.266666666666666,,
2016-07-03 22:15:00,30.2,,,38.2,45.86666666666667,38.2,,44.13333333333333,,
2016-07-03 22:30:00,37.93333333333333,,,37.733333333333334,40.333333333333336,37.733333333333334,,41.733333333333334,,
2016-07-03 22:45:00,35.86666666666667,,,33.86666666666667,45.4,33.86666666666667,,40.733333333333334,,
2016-07-03 23:00:00,38.4,,,36.4,37.333333333333336,36.4,,109.33333333333333,,
