Date/Time,1903_O_SWVL,2197_O_CLE,2330_O_nan,3422_O_HICK,4431_O_WBG,5165_O_GIBS,5571_O_BUFF,6227_O_ELIB,7204_O_AVNW,8185_O_SWPK,8755_O_MTLE,8972_O_SHADY
2016-05-28 21:00:00,1173.0,2096.333333333333,,,2577.866666666667,,1433.0666666666666,1021.0666666666667,,,,875.2666666666668
2016-05-28 21:15:00,,2711.866666666667,,,2816.2,,1422.0,1138.9333333333334,,,,1035.3333333333333
2016-05-28 21:30:00,,2145.0,,,3088.066666666666,,1502.6,1350.6666666666667,,,,1099.2
2016-05-28 21:45:00,,2134.8,,,3280.0,,1584.1333333333334,1345.2,,,,1121.4
2016-05-28 22:00:00,901.0,2228.4,,,3060.0,,1659.2,1427.533333333333,,,,1216.8
2016-05-28 22:15:00,,2122.733333333333,,,2754.5333333333333,,1715.4,1392.7333333333331,,,,1220.4
2016-05-28 22:30:00,,2075.733333333333,,,2963.933333333333,,1925.466666666667,1488.8666666666666,,,,1302.2666666666667
2016-05-28 22:45:00,,1899.0666666666666,,,3077.933333333333,,1772.9333333333334,1582.8,,,,1314.4
2016-05-28 23:00:00,1008.0,1820.8666666666666,,,3115.266666666667,,2132.133333333333,1506.9333333333334,,,,1369.2666666666667
2016-05-28 23:15:00,,1853.666666666667,,,3670.066666666666,,2234.0666666666666,1253.0,,,,1436.333333333333
2016-05-28 23:30:00,,1880.8,,,3941.933333333333,,2251.8,1275.3333333333333,,,,1445.333333333333
2016-05-28 23:45:00,,2937.6,,,3421.5333333333333,,2442.0666666666666,1076.8666666666666,,,,1210.0
2016-05-29 00:00:00,870.0,3368.4666666666667,,,3523.6,,3285.933333333333,1008.0666666666667,,,,1201.9333333333334
2016-05-29 00:15:00,,2847.2,,,3942.333333333334,,5805.2,1172.0666666666666,,,,1191.4666666666667
2016-05-29 00:30:00,,2619.133333333333,,,3685.066666666666,,2955.6,1196.7333333333333,,,,1202.5333333333333
2016-05-29 00:45:00,,2283.0666666666666,,,3714.933333333333,,2458.2,1206.4,,,,1235.2666666666667
2016-05-29 01:00:00,37.0,2083.0666666666666,,,4657.4,,2362.0666666666666,1238.7333333333333,,,,1199.8666666666666
2016-05-29 01:15:00,,2017.8666666666666,,,4593.866666666667,,2204.933333333333,1343.8666666666666,,,,1466.666666666667
2016-05-29 01:30:00,,2083.6666666666665,,,4334.8,,2880.2,1362.2,,,,1560.2
2016-05-29 01:45:00,,2112.933333333333,,,3947.5333333333333,,2654.6666666666665,1212.1333333333334,,,,1531.8
2016-05-29 02:00:00,1052.0,2068.4666666666667,,,3944.5333333333333,,3509.866666666667,1484.8,,,,1630.2
2016-05-29 02:15:00,,2011.666666666667,,,4158.2,,3298.666666666666,1676.533333333333,,,,1820.2666666666669
2016-05-29 02:30:00,,2048.133333333333,,,4223.0,,3247.866666666667,1830.9333333333332,,,,1802.0
2016-05-29 02:45:00,,2014.2666666666669,,,4349.066666666667,,3078.5333333333333,1997.533333333333,,,,1673.0
2016-05-29 03:00:00,1222.0,2069.6666666666665,,,4232.8,,3880.866666666667,2041.333333333333,,,,1561.8
2016-05-29 03:15:00,,1945.7333333333331,,,3942.666666666666,,4572.733333333334,2121.4666666666667,,,,1647.2666666666669
2016-05-29 03:30:00,,2153.866666666667,,,4726.4,,3953.933333333333,2213.4666666666667,,,,1956.1333333333332
