Date/Time,6227_O_ELIB,1282_O_BCVW,1404_O_TROY,1639_O_ELIB,5679_O_BLOO,2071_O_NOSD,5624_O_BUFF,1502_O_BLPK,8941_O_MTLE,5008_O_HWD,4576_O_EMSW,6809_O_SQHS,8183_O_MILL,5571_O_BUFF,4431_O_WBG,6582_O_OAKD,4386_O_MTLE,7543_O_MILL
2017-04-26 23:45:00,,,58.13333333333333,,,61.6,35.6,38.4,42.2,43.733333333333334,,,,35.6,43.53333333333333,,,
2017-04-27 00:00:00,,,60.06666666666667,,,67.26666666666667,35.4,36.266666666666666,44.86666666666667,54.4,,,,35.4,41.13333333333333,,,
2017-04-27 00:15:00,,,63.333333333333336,,,82.33333333333333,34.733333333333334,38.333333333333336,52.6,59.733333333333334,,,,34.733333333333334,39.46666666666667,,,
2017-04-27 00:30:00,,,58.8,,,73.66666666666667,33.06666666666667,38.666666666666664,50.93333333333333,56.733333333333334,,,,33.06666666666667,40.06666666666667,,,
2017-04-27 00:45:00,,,60.86666666666667,,,75.6,34.46666666666667,37.6,53.266666666666666,70.2,,,,34.46666666666667,37.86666666666667,,,
2017-04-27 01:00:00,,,63.46666666666667,,,88.6,34.6,40.06666666666667,49.86666666666667,63.666666666666664,,,,34.6,36.6,,,
2017-04-27 01:15:00,,,60.333333333333336,,,75.4,34.666666666666664,38.53333333333333,56.333333333333336,41.46666666666667,,,,34.666666666666664,38.6,,,
2017-04-27 01:30:00,,,59.13333333333333,,,72.8,34.266666666666666,35.0,80.93333333333334,49.13333333333333,,,,34.266666666666666,36.2,,,
2017-04-27 01:45:00,,,65.06666666666666,,,73.06666666666666,32.8,35.2,95.93333333333334,67.53333333333333,,,,32.8,34.53333333333333,,,
2017-04-27 02:00:00,,,55.06666666666667,,,70.0,35.0,36.13333333333333,100.66666666666667,61.266666666666666,,,,35.0,35.733333333333334,,,
2017-04-27 02:15:00,,,61.733333333333334,,,67.93333333333334,34.333333333333336,38.8,83.86666666666666,57.666666666666664,,,,34.333333333333336,35.53333333333333,,,
2017-04-27 02:30:00,,,59.0,,,66.2,33.86666666666667,42.266666666666666,70.73333333333333,85.8,,,,33.86666666666667,35.0,,,
2017-04-27 02:45:00,,,57.13333333333333,,,67.13333333333334,35.4,42.06666666666667,68.26666666666667,97.8,,,,35.4,37.2,,,
2017-04-27 03:00:00,,,54.333333333333336,,,66.06666666666666,34.666666666666664,37.8,74.86666666666666,98.2,,,,34.666666666666664,33.666666666666664,,,
2017-04-27 03:15:00,,,58.53333333333333,,,67.33333333333333,38.06666666666667,36.86666666666667,73.53333333333333,124.13333333333334,,,,38.06666666666667,31.666666666666668,,,
2017-04-27 03:30:00,,,58.0,,,69.86666666666666,38.13333333333333,36.86666666666667,74.6,150.46666666666667,,,,38.13333333333333,31.8,,,
2017-04-27 03:45:00,,,60.53333333333333,,,70.86666666666666,39.0,35.6,66.8,157.93333333333334,,,,39.0,32.93333333333333,,,
2017-04-27 04:00:00,,,59.8,,,66.93333333333334,40.666666666666664,34.333333333333336,70.4,150.86666666666667,,,,40.666666666666664,31.666666666666668,,,
2017-04-27 04:15:00,,,58.93333333333333,,,76.06666666666666,40.86666666666667,36.06666666666667,75.46666666666667,139.86666666666667,,,,40.86666666666667,29.733333333333334,,,
2017-04-27 04:30:00,,,56.733333333333334,,,86.26666666666667,39.53333333333333,34.06666666666667,74.33333333333333,136.33333333333334,,,,39.53333333333333,32.2,,,
2017-04-27 04:45:00,,,56.2,,,84.6,41.13333333333333,33.6,74.0,133.33333333333334,,,,41.13333333333333,42.93333333333333,,,
2017-04-27 05:00:00,,,57.2,,,78.2,38.333333333333336,35.6,83.53333333333333,135.93333333333334,,,,38.333333333333336,39.333333333333336,,,
2017-04-27 05:15:00,,,66.73333333333333,,,78.0,38.93333333333333,36.46666666666667,110.13333333333334,136.13333333333333,,,,38.93333333333333,50.666666666666664,,,
2017-04-27 05:30:00,,,65.26666666666667,,,87.2,39.46666666666667,46.53333333333333,149.4,121.86666666666666,,,,39.46666666666667,37.8,,,
2017-04-27 05:45:00,,,63.46666666666667,,,81.86666666666666,40.93333333333333,50.266666666666666,150.53333333333333,122.86666666666666,,,,40.93333333333333,35.0,,,
2017-04-27 06:00:00,,,61.333333333333336,,,85.86666666666666,42.6,47.93333333333333,128.4,109.46666666666667,,,,42.6,43.13333333333333,,,
2017-04-27 06:15:00,,,60.333333333333336,,,90.26666666666667,46.13333333333333,46.666666666666664,270.26666666666665,101.0,,,,46.13333333333333,43.53333333333333,,,
2017-04-27 06:30:00,,,64.66666666666667,,,119.2,48.13333333333333,42.0,206.6,70.06666666666666,,,,48.13333333333333,42.53333333333333,,,
