Date/Time,6582_O_OAKD,1712_O_SQHS,1502_O_BLPK,1441_O_CARN,4530_O_CNTP,4431_O_WBG,5624_O_BUFF,8941_O_MTLE,3037_O_BLPK,2071_O_NOSD,5679_O_BLOO,7075_O_BLOO
2018-02-10 00:30:00,103.46666666666667,140.33333333333334,,28.933333333333334,38.6,79.0,26.666666666666668,231.6,24.666666666666668,,,
2018-02-10 00:45:00,96.26666666666667,99.86666666666666,,27.2,42.46666666666667,44.53333333333333,26.466666666666665,263.8,25.8,,,
2018-02-10 01:00:00,98.06666666666666,61.0,,24.533333333333335,45.06666666666667,32.86666666666667,26.866666666666667,221.06666666666666,23.933333333333334,,,
2018-02-10 01:15:00,90.26666666666667,56.06666666666667,,37.266666666666666,42.46666666666667,27.666666666666668,27.4,193.8,25.666666666666668,,,
2018-02-10 01:30:00,96.86666666666666,66.6,,53.6,45.53333333333333,24.066666666666666,26.666666666666668,204.86666666666667,25.133333333333333,,,
2018-02-10 01:45:00,108.33333333333333,76.8,,27.8,57.8,25.6,27.2,195.46666666666667,25.333333333333332,,,
2018-02-10 02:00:00,117.13333333333334,81.33333333333333,,25.666666666666668,71.66666666666667,26.733333333333334,28.6,208.93333333333334,25.4,,,
2018-02-10 02:15:00,117.6,85.86666666666666,,24.933333333333334,67.73333333333333,22.733333333333334,26.2,190.06666666666666,25.2,,,
2018-02-10 02:30:00,116.73333333333333,60.2,,25.466666666666665,60.86666666666667,24.066666666666666,21.2,172.26666666666668,23.133333333333333,,,
2018-02-10 02:45:00,103.8,37.13333333333333,22.642857142857142,25.6,68.26666666666667,27.0,20.066666666666666,182.86666666666667,25.533333333333335,,,
2018-02-10 03:00:00,98.66666666666667,35.2,22.8,25.933333333333334,87.13333333333334,23.8,20.666666666666668,195.06666666666666,23.733333333333334,,,
2018-02-10 03:15:00,79.46666666666667,35.666666666666664,20.8,26.2,74.6,27.133333333333333,21.666666666666668,206.8,25.4,,,
2018-02-10 03:30:00,87.6,42.06666666666667,20.666666666666668,25.4,44.06666666666667,38.2,18.933333333333334,201.0,27.2,,,
2018-02-10 03:45:00,94.93333333333334,57.2,21.8,28.6,40.46666666666667,60.333333333333336,18.933333333333334,175.13333333333333,24.533333333333335,,,
2018-02-10 04:00:00,90.4,61.53333333333333,20.933333333333334,30.0,37.8,143.2,32.46666666666667,170.46666666666667,24.2,,,
2018-02-10 04:15:00,74.93333333333334,61.8,22.0,27.2,36.333333333333336,110.8,39.53333333333333,172.53333333333333,22.8,,,
2018-02-10 04:30:00,62.6,62.4,24.133333333333333,29.466666666666665,30.733333333333334,81.2,30.533333333333335,174.2,24.933333333333334,,,
2018-02-10 04:45:00,92.66666666666667,66.2,23.666666666666668,31.266666666666666,32.13333333333333,72.8,25.733333333333334,168.86666666666667,24.933333333333334,,,
2018-02-10 05:00:00,128.2,62.86666666666667,25.8,34.13333333333333,30.733333333333334,67.0,25.266666666666666,168.33333333333334,24.8,,,
2018-02-10 05:15:00,124.2,51.4,25.2,35.06666666666667,37.333333333333336,46.4,25.466666666666665,185.46666666666667,24.0,,,
2018-02-10 05:30:00,115.93333333333334,49.2,25.333333333333332,43.93333333333333,62.666666666666664,28.4,26.8,179.0,24.4,,,
2018-02-10 05:45:00,105.86666666666666,48.2,26.666666666666668,55.666666666666664,60.06666666666667,26.6,26.8,175.93333333333334,24.4,,,
2018-02-10 06:00:00,94.26666666666667,45.666666666666664,26.933333333333334,67.4,67.73333333333333,36.8,23.466666666666665,177.73333333333332,22.466666666666665,,,
2018-02-10 06:15:00,95.13333333333334,40.666666666666664,25.8,301.0,72.06666666666666,48.13333333333333,24.533333333333335,167.93333333333334,23.0,,,
2018-02-10 06:30:00,111.33333333333333,40.666666666666664,26.866666666666667,137.86666666666667,59.266666666666666,61.0,25.933333333333334,154.2,23.533333333333335,,,
2018-02-10 06:45:00,118.06666666666666,49.46666666666667,25.933333333333334,83.33333333333333,51.733333333333334,89.13333333333334,27.333333333333332,167.13333333333333,22.666666666666668,,,
2018-02-10 07:00:00,113.4,55.06666666666667,27.4,92.2,49.333333333333336,78.53333333333333,29.133333333333333,159.46666666666667,23.2,,,
2018-02-10 07:15:00,113.86666666666666,60.333333333333336,27.133333333333333,89.4,41.666666666666664,75.06666666666666,25.0,180.6,24.066666666666666,,,
2018-02-10 07:30:00,115.2,70.0,27.333333333333332,69.93333333333334,35.266666666666666,75.2,24.933333333333334,199.6,23.4,,,
2018-02-10 07:45:00,127.4,98.86666666666666,31.133333333333333,63.4,34.266666666666666,57.93333333333333,23.133333333333333,203.73333333333332,24.133333333333333,,,
2018-02-10 08:00:00,129.93333333333334,110.26666666666667,29.733333333333334,51.13333333333333,35.0,55.4,26.4,166.0,27.2,,,
2018-02-10 08:15:00,127.06666666666666,97.4,30.933333333333334,47.8,34.06666666666667,53.333333333333336,24.4,175.2,27.866666666666667,,,
2018-02-10 08:30:00,138.0,104.66666666666667,34.86666666666667,42.0,32.86666666666667,46.733333333333334,23.8,199.86666666666667,33.13333333333333,,,
2018-02-10 08:45:00,142.93333333333334,115.66666666666667,36.666666666666664,37.53333333333333,30.266666666666666,36.266666666666666,22.466666666666665,210.0,29.933333333333334,,,
2018-02-10 09:00:00,129.93333333333334,125.33333333333333,35.53333333333333,41.666666666666664,31.733333333333334,108.6,21.533333333333335,230.4,32.333333333333336,,,
2018-02-10 09:15:00,120.06666666666666,142.06666666666666,44.86666666666667,44.266666666666666,49.333333333333336,93.13333333333334,22.133333333333333,199.2,34.13333333333333,,,
2018-02-10 09:30:00,108.8,147.26666666666668,49.93333333333333,45.6,50.86666666666667,92.06666666666666,21.4,212.46666666666667,31.466666666666665,,,
2018-02-10 09:45:00,102.8,145.0,53.733333333333334,40.666666666666664,44.333333333333336,104.8,21.6,226.8,33.0,,,
2018-02-10 10:00:00,103.26666666666667,163.66666666666666,51.06666666666667,37.8,38.6,83.33333333333333,24.666666666666668,231.46666666666667,40.8,,,
2018-02-10 10:15:00,101.4,142.53333333333333,64.33333333333333,68.73333333333333,36.86666666666667,64.66666666666667,26.266666666666666,234.33333333333334,48.0,,,
2018-02-10 10:30:00,102.6,154.0,52.733333333333334,37.2,35.733333333333334,47.86666666666667,30.666666666666668,244.6,49.8,,,
2018-02-10 10:45:00,101.0,220.4,42.4,39.8,34.06666666666667,44.8,35.06666666666667,266.6,38.93333333333333,,,
2018-02-10 11:00:00,96.86666666666666,206.13333333333333,34.06666666666667,36.0,35.46666666666667,52.06666666666667,27.933333333333334,304.1333333333333,37.6,,,
2018-02-10 11:15:00,102.06666666666666,150.33333333333334,29.266666666666666,40.46666666666667,35.13333333333333,39.13333333333333,26.066666666666666,339.73333333333335,36.6,,,
2018-02-10 11:30:00,106.53333333333333,150.8,28.133333333333333,41.266666666666666,35.86666666666667,32.46666666666667,31.066666666666666,318.2,34.2,,,
