Date/Time,5260_O_USCL,5078_O_JNTP,6704_O_PERN,5870_O_ETNA,6170_O_OAKM,5284_O_MTLE,2711_O_MAAC,3446_O_OHBE,6530_O_CASC,2508_O_DOWN,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,4351_O_DORM,7867_O_STDT
2020-09-05 21:30:00,374.06666666666666,338.1333333333333,0.0,,522.6,631.0,363.6666666666667,257.6,4479.6,467.8,242.8,546.2666666666667,546.2666666666667,476.4,
2020-09-05 21:45:00,389.8,335.8,0.0,,583.4666666666667,610.7333333333333,377.8,234.66666666666666,4596.266666666666,467.3333333333333,251.26666666666668,638.3333333333334,638.3333333333334,468.93333333333334,
2020-09-05 22:00:00,390.53333333333336,326.2,0.0,,682.9333333333333,583.6666666666666,411.53333333333336,265.73333333333335,4775.4,542.5333333333333,273.73333333333335,629.6,629.6,454.0,
2020-09-05 22:15:00,391.8,311.2,0.0,,683.4,582.3333333333334,409.6666666666667,327.6,4780.466666666666,526.4,335.06666666666666,671.0666666666667,671.0666666666667,437.26666666666665,
2020-09-05 22:30:00,397.8666666666667,316.26666666666665,0.0,,642.8,610.0,501.6666666666667,373.3333333333333,4867.333333333333,428.6,366.8,586.2,586.2,423.8,
2020-09-05 22:45:00,381.3333333333333,325.1333333333333,0.0,,707.6,607.5333333333333,449.2,396.26666666666665,5042.466666666666,412.53333333333336,345.4,489.6,489.6,415.93333333333334,
2020-09-05 23:00:00,379.06666666666666,304.0,0.0,,631.7333333333333,608.6,472.46666666666664,390.53333333333336,5022.266666666666,388.26666666666665,362.06666666666666,439.8,439.8,400.73333333333335,
2020-09-05 23:15:00,381.46666666666664,290.46666666666664,0.0,,664.2666666666667,611.9333333333333,647.8666666666667,367.0,5222.333333333333,344.26666666666665,357.3333333333333,416.73333333333335,416.73333333333335,372.3333333333333,
2020-09-05 23:30:00,385.73333333333335,290.2,0.0,,664.6,593.1333333333333,1979.2666666666667,321.6,5016.666666666667,315.8666666666667,352.8666666666667,406.93333333333334,406.93333333333334,372.46666666666664,
2020-09-05 23:45:00,372.53333333333336,275.73333333333335,0.0,,534.0666666666667,586.8,2161.0666666666666,322.46666666666664,5004.066666666667,301.0,344.93333333333334,357.2,357.2,378.6666666666667,
2020-09-06 00:00:00,370.0,288.53333333333336,0.0,,537.6666666666666,671.4666666666667,1186.3333333333333,308.4,5018.4,302.93333333333334,350.8666666666667,353.4,353.4,366.26666666666665,
2020-09-06 00:15:00,361.3333333333333,266.53333333333336,0.0,,540.0,642.3333333333334,793.2666666666667,322.06666666666666,4902.4,292.6,364.6666666666667,343.4,343.4,356.0,
2020-09-06 00:30:00,342.2,264.3333333333333,0.0,,575.2,496.26666666666665,756.6,348.8,4740.066666666667,286.8666666666667,387.6666666666667,357.0,357.0,353.53333333333336,
2020-09-06 00:45:00,350.3333333333333,265.93333333333334,0.0,,550.1333333333333,470.8666666666667,825.8,333.6,4710.8,286.3333333333333,385.46666666666664,338.73333333333335,338.73333333333335,339.4,
2020-09-06 01:00:00,334.73333333333335,272.6666666666667,0.0,,503.8,438.6666666666667,875.6666666666666,333.1333333333333,4635.8,279.8666666666667,410.93333333333334,335.8666666666667,335.8666666666667,332.46666666666664,
2020-09-06 01:15:00,295.6,278.1333333333333,0.0,,556.3333333333334,408.53333333333336,841.3333333333334,328.1333333333333,4658.666666666667,268.06666666666666,402.4,330.8,330.8,319.26666666666665,
2020-09-06 01:30:00,288.53333333333336,271.0,0.0,,498.53333333333336,387.0,885.8666666666667,322.3333333333333,4706.533333333334,261.2,391.8666666666667,309.1333333333333,309.1333333333333,311.1333333333333,
2020-09-06 01:45:00,286.46666666666664,268.53333333333336,0.0,,448.1333333333333,378.6,938.0666666666667,329.06666666666666,4793.4,259.73333333333335,393.06666666666666,312.8666666666667,312.8666666666667,310.3333333333333,
2020-09-06 02:00:00,279.46666666666664,330.46666666666664,0.0,,458.0,371.93333333333334,991.9333333333333,337.0,4996.266666666666,256.46666666666664,382.6666666666667,321.6666666666667,321.6666666666667,327.2,
2020-09-06 02:15:00,255.0,269.4,0.0,,464.46666666666664,387.6,847.2666666666667,374.4,5081.6,260.8,376.0,313.6,313.6,326.2,
2020-09-06 02:30:00,278.6,261.06666666666666,0.0,,508.1333333333333,402.46666666666664,812.7333333333333,394.93333333333334,5067.2,265.26666666666665,388.2,309.93333333333334,309.93333333333334,329.8,
2020-09-06 02:45:00,278.73333333333335,259.6666666666667,0.0,,530.0666666666667,409.46666666666664,795.7333333333333,356.8666666666667,5068.266666666666,268.6666666666667,405.46666666666664,301.93333333333334,301.93333333333334,330.06666666666666,
2020-09-06 03:00:00,269.6,270.8,0.0,,535.6666666666666,401.06666666666666,781.0,364.06666666666666,5904.333333333333,266.8666666666667,406.8,295.0,295.0,319.8666666666667,
2020-09-06 03:15:00,280.3333333333333,272.2,0.0,,512.1333333333333,395.0,765.0666666666667,378.1333333333333,5575.066666666667,271.4,389.1333333333333,310.6,310.6,322.06666666666666,
2020-09-06 03:30:00,271.06666666666666,270.93333333333334,0.0,,573.8,411.3333333333333,735.6,424.8666666666667,5283.266666666666,263.4,392.6666666666667,310.6,310.6,330.4,
2020-09-06 03:45:00,258.0,273.8,0.0,,548.2,393.93333333333334,708.8666666666667,439.46666666666664,4971.0,263.6666666666667,385.8666666666667,309.06666666666666,309.06666666666666,321.3333333333333,
2020-09-06 04:00:00,267.8,284.8666666666667,0.0,,531.4,396.46666666666664,713.6666666666666,441.93333333333334,4836.266666666666,255.66666666666666,385.0,321.73333333333335,321.73333333333335,329.46666666666664,
2020-09-06 04:15:00,254.8,282.06666666666666,0.0,,531.0,393.0,713.7333333333333,421.2,4454.066666666667,255.0,375.8,344.8,344.8,316.46666666666664,
2020-09-06 04:30:00,290.8,273.8666666666667,0.0,,562.8666666666667,394.1333333333333,685.9333333333333,485.8,4499.6,259.4,376.1333333333333,356.8,356.8,311.4,
2020-09-06 04:45:00,274.0,312.8,0.0,,623.2666666666667,389.93333333333334,672.3333333333334,463.8,4760.266666666666,256.73333333333335,381.26666666666665,374.93333333333334,374.93333333333334,313.53333333333336,
2020-09-06 05:00:00,283.0,288.2,0.0,,625.4,367.06666666666666,651.0,431.53333333333336,5122.533333333334,256.1333333333333,375.6,387.73333333333335,387.73333333333335,302.2,
2020-09-06 05:15:00,265.06666666666666,289.6,0.0,,671.4,358.93333333333334,658.4,440.1333333333333,5091.666666666667,353.6,383.06666666666666,371.3333333333333,371.3333333333333,301.06666666666666,
2020-09-06 05:30:00,271.6,284.93333333333334,0.0,,746.2,367.73333333333335,649.8,483.3333333333333,4834.666666666667,532.6,380.8666666666667,363.6666666666667,363.6666666666667,308.4,
2020-09-06 05:45:00,279.53333333333336,280.73333333333335,0.0,,786.2,359.8666666666667,659.9333333333333,491.3333333333333,4843.333333333333,296.3333333333333,377.6,359.46666666666664,359.46666666666664,328.8666666666667,
2020-09-06 06:00:00,314.26666666666665,293.06666666666666,0.0,,776.4,423.26666666666665,657.0,455.1333333333333,5371.066666666667,264.2,389.46666666666664,355.73333333333335,355.73333333333335,357.93333333333334,
2020-09-06 06:15:00,275.2,283.8,0.0,,755.6,459.93333333333334,645.3333333333334,456.2,6008.933333333333,264.46666666666664,364.6666666666667,359.4,359.4,353.73333333333335,
2020-09-06 06:30:00,284.46666666666664,291.6,0.0,,744.2666666666667,390.1333333333333,638.2,456.6,6031.266666666666,253.46666666666667,343.6,363.6,363.6,358.0,
2020-09-06 06:45:00,291.6666666666667,286.6,0.0,,760.4666666666667,397.8666666666667,666.2,488.06666666666666,6337.066666666667,261.0,340.1333333333333,368.53333333333336,368.53333333333336,337.8666666666667,
2020-09-06 07:00:00,297.93333333333334,271.8666666666667,0.0,,758.0666666666667,402.8,627.7333333333333,517.9333333333333,6403.266666666666,275.6666666666667,327.8,375.93333333333334,375.93333333333334,333.6666666666667,
2020-09-06 07:15:00,343.6666666666667,268.53333333333336,0.0,,745.9333333333333,447.06666666666666,598.0,513.0666666666667,6498.2,288.53333333333336,336.53333333333336,364.2,364.2,357.6666666666667,
2020-09-06 07:30:00,361.8,273.6,0.0,,687.1333333333333,440.6666666666667,582.4666666666667,523.9333333333333,6465.2,283.93333333333334,331.0,363.26666666666665,363.26666666666665,373.73333333333335,
2020-09-06 07:45:00,540.3333333333334,230.4,0.0,,647.9333333333333,445.73333333333335,556.6,485.4,6337.666666666667,293.26666666666665,333.8,332.8,332.8,376.26666666666665,
2020-09-06 08:00:00,432.26666666666665,212.0,0.0,,591.0666666666667,412.26666666666665,554.0666666666667,490.8666666666667,6188.466666666666,285.06666666666666,389.1333333333333,300.1333333333333,300.1333333333333,349.1333333333333,
2020-09-06 08:15:00,462.2,206.86666666666667,0.0,,590.6666666666666,334.0,543.7333333333333,479.93333333333334,6031.466666666666,273.06666666666666,439.4,294.6,294.6,339.26666666666665,
2020-09-06 08:30:00,498.1333333333333,221.46666666666667,0.0,,521.2666666666667,325.6,523.3333333333334,468.0,5831.0,254.73333333333332,402.06666666666666,283.8,283.8,330.46666666666664,
2020-09-06 08:45:00,470.1333333333333,219.06666666666666,0.0,,450.6666666666667,339.8,488.46666666666664,463.4,5669.066666666667,251.06666666666666,358.93333333333334,313.93333333333334,313.93333333333334,319.93333333333334,
2020-09-06 09:00:00,491.53333333333336,181.46666666666667,0.0,,401.6666666666667,355.6,467.53333333333336,467.93333333333334,5385.8,260.93333333333334,332.6666666666667,313.2,313.2,353.8666666666667,
