Date/Time,1128_O_HIPK,2071_O_NOSD,2348_O_HILL,2610_O_INGM,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4514_O_MCCA,5182_O_DORM,5571_O_BUFF,5593_O_WLIB,5624_O_BUFF,6582_O_OAKD,7112_O_FRHL,7783_O_HZWD,8637_O_HIPK,8798_O_FRHL,8941_O_MTLE
2018-10-02 01:15:00,2712.2,,1098.7333333333333,1729.466666666667,,,,1078.4666666666667,763.7333333333332,550.0666666666667,1691.0,550.0666666666667,2605.266666666667,3711.4,1061.6666666666667,2712.2,1243.7333333333333,975.4
2018-10-02 01:30:00,2308.133333333333,,1070.4666666666667,1816.2666666666669,,,,1100.5333333333333,784.8,557.8,1663.0666666666666,557.8,2589.6666666666665,3613.0,1156.4,2308.133333333333,1339.6666666666667,850.4666666666667
2018-10-02 01:45:00,2262.0666666666666,,1132.0666666666666,1817.533333333333,,,,1142.3333333333333,792.2,557.7333333333332,1687.7333333333331,557.7333333333332,2503.266666666667,3440.2,1414.9333333333334,2262.0666666666666,1499.4,725.8666666666667
2018-10-02 02:00:00,2271.333333333333,,1171.8666666666666,1737.4,,,,1181.9333333333334,794.3333333333335,516.8666666666667,1681.2666666666669,516.8666666666667,2468.933333333333,3347.2,1247.6666666666667,2271.333333333333,1427.0,659.8666666666667
2018-10-02 02:15:00,2331.933333333333,,1155.8666666666666,1720.6,,,,1180.4,791.6,508.9333333333333,1622.8666666666666,508.9333333333333,2425.0666666666666,3383.4666666666667,1130.6666666666667,2331.933333333333,1425.533333333333,628.6666666666666
2018-10-02 02:30:00,2260.4,,1123.9333333333334,1707.8666666666666,,,,1111.2666666666667,800.9333333333333,521.0,1567.0666666666666,521.0,2406.6,3401.5333333333333,1073.3333333333333,2260.4,1311.7333333333333,637.5333333333333
2018-10-02 02:45:00,2224.0666666666666,,1127.6666666666667,1711.2666666666669,,,,1154.9333333333334,817.8666666666667,549.9333333333333,1588.0666666666666,549.9333333333333,2385.933333333333,3347.2,1110.0,2224.0666666666666,1215.2666666666667,752.8666666666667
2018-10-02 03:00:00,2165.733333333333,,1101.3333333333333,1684.466666666667,,,,1226.0,803.2666666666668,556.2,1648.533333333333,556.2,2411.266666666667,3340.0,1002.2666666666668,2165.733333333333,1243.4666666666667,939.4
2018-10-02 03:15:00,2118.0,,1040.4,1648.666666666667,,,,1296.7333333333333,819.7333333333332,565.1333333333333,1623.533333333333,565.1333333333333,2386.866666666667,3148.4666666666667,939.2,2118.0,1073.8,760.1333333333333
2018-10-02 03:30:00,1997.533333333333,,1001.8666666666667,1629.8,,,,1335.7333333333333,848.8666666666667,579.0666666666667,1562.0,579.0666666666667,2443.0,3190.4,929.2666666666668,1997.533333333333,978.4,762.4
