Date/Time,1502_O_BLPK,2071_O_NOSD,2348_O_HILL,2533_O_ALTN,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4860_O_SQHN,5571_O_BUFF,5575_O_ETNA,5624_O_BUFF,6582_O_OAKD,6959_O_ELIB,7324_O_NSHR,8485_O_FRSP,8609_O_DOWN,8941_O_MTLE
2018-08-24 21:45:00,,,,1195.0,1754.7333333333331,,1571.7333333333331,1455.1333333333334,1308.2,,,,1115.4,2544.0666666666666,6076.9333333333325,1082.8,740.1333333333333
2018-08-24 22:00:00,,,,1742.7333333333331,1738.333333333333,,1155.7333333333333,1853.8666666666666,1521.9333333333334,,,,908.3333333333335,6977.2,5993.266666666666,1203.8666666666666,689.0666666666667
2018-08-24 22:15:00,,,,1498.9333333333334,1680.1333333333334,,1403.0666666666666,1823.7333333333331,3789.266666666667,,,,978.4666666666667,1751.8666666666666,5695.733333333334,1232.2,680.8
2018-08-24 22:30:00,,,,1871.7333333333331,1656.2,,1454.0,1500.333333333333,1838.666666666667,,,,1067.4,1530.8,5557.8,1276.2666666666667,715.2
2018-08-24 22:45:00,,,,2455.0,1733.1333333333334,,1669.333333333333,1299.6666666666667,1191.0666666666666,,,,1012.6666666666665,1849.4,5351.066666666667,1639.6,708.1333333333333
2018-08-24 23:00:00,,,,1793.533333333333,1937.2666666666669,,1586.4,1286.4,1479.2,,,,805.8666666666667,1872.6,5092.733333333334,1785.0666666666666,690.8
2018-08-24 23:15:00,,,,1378.9333333333334,1853.2,,1452.4,1357.8666666666666,1685.333333333333,,,,746.2666666666668,1697.466666666667,5849.9333333333325,1672.2666666666669,660.6
2018-08-24 23:30:00,,,,1251.6666666666667,2025.666666666667,,1374.2,1337.0666666666666,2205.6666666666665,,,,740.4,1652.4,5213.8,1400.6,671.6
2018-08-24 23:45:00,,,,1181.6,2093.5333333333333,,1248.8666666666666,1213.0666666666666,1134.2,,,,713.7333333333332,1561.6,4956.0,1099.1333333333334,635.6
2018-08-25 00:00:00,,,,1172.1333333333334,2089.8,,1324.8,1149.9333333333334,831.2666666666668,,,,657.8,1465.7333333333331,5227.666666666667,1004.6,643.6666666666666
2018-08-25 00:15:00,,,,1146.2,1945.9333333333332,,1269.0,1110.6666666666667,916.2,,,,671.6,1390.2666666666669,4867.8,1056.0,662.8666666666667
2018-08-25 00:30:00,,,,1151.0666666666666,1945.8,,1252.1333333333334,1118.4666666666667,1008.8,,,,655.7333333333332,1433.666666666667,5006.933333333333,1104.6,662.3333333333334
2018-08-25 00:45:00,,,,1174.5333333333333,1898.6,,1290.8,1129.8666666666666,938.7333333333332,,,,660.3333333333334,1416.533333333333,5181.0,963.0666666666667,642.8666666666667
2018-08-25 01:00:00,,,,1182.6666666666667,1970.6,,1262.2,1149.3333333333333,961.7333333333332,,,,649.1333333333333,1424.2,5007.266666666666,959.2666666666668,626.6666666666666
2018-08-25 01:15:00,,,,1184.5333333333333,1805.2,,1458.4,1197.0,980.7333333333332,,,,689.7333333333332,1468.666666666667,5039.533333333334,966.2666666666668,618.3333333333334
2018-08-25 01:30:00,,,,1196.5333333333333,1725.8,,1301.2,1218.8666666666666,937.0666666666667,,,,708.0666666666667,1663.9333333333334,5180.8,1031.0,608.0666666666667
2018-08-25 01:45:00,,,,1214.4,1633.2666666666669,,1201.0,1212.2666666666667,913.7333333333332,,,,771.2666666666668,1351.9333333333334,5237.4,1060.3333333333333,596.7333333333332
2018-08-25 02:00:00,,,,1181.9333333333334,1502.2,,1201.3333333333333,1202.2,876.0666666666667,,,,736.0,1240.6666666666667,5345.333333333333,1027.5333333333333,593.8
2018-08-25 02:15:00,,,,1158.4,1376.8,,1280.2666666666667,1237.0,855.0666666666667,,,,743.8,1096.0666666666666,5213.466666666666,985.2666666666668,599.2666666666668
2018-08-25 02:30:00,,,,1238.4,1388.533333333333,,1225.9333333333334,1274.0,854.2,,,,738.2666666666668,1038.2,5397.733333333334,988.0,604.7333333333332
2018-08-25 02:45:00,,,,1226.2666666666667,1420.666666666667,,1278.6666666666667,1312.8666666666666,824.8,,,,792.8,1024.2,5477.333333333333,1005.0,955.0
2018-08-25 03:00:00,,,,1215.4,1387.2,,1610.0,1326.7333333333333,828.6666666666665,,,,784.6666666666665,1017.1333333333333,5437.066666666667,1014.9333333333333,1339.0
2018-08-25 03:15:00,,,,1177.4666666666667,1384.533333333333,,1397.666666666667,1390.2666666666669,822.7333333333332,,,,805.0,1102.2,5395.2,1062.2666666666667,928.8
2018-08-25 03:30:00,,,,1155.6666666666667,1324.0666666666666,,1418.2,1386.533333333333,816.8666666666667,,,,810.2666666666668,1351.6,5059.6,1021.6666666666665,815.0
2018-08-25 03:45:00,,,,1185.9333333333334,1210.8,,1267.8666666666666,1356.5333333333333,825.7333333333332,,,,847.2,1117.0666666666666,5341.8,1015.0,816.2666666666668
2018-08-25 04:00:00,,,,1188.8,1148.0666666666666,,1162.2,1328.0666666666666,834.3333333333335,,,,790.7333333333332,1122.0666666666666,5316.4,965.9333333333333,957.7333333333332
2018-08-25 04:15:00,,,,1161.2,1152.4666666666667,,1233.9333333333334,1283.0,849.4,,,,767.3333333333335,1025.4,5207.933333333333,963.0,1078.8
2018-08-25 04:30:00,,,,1148.4666666666667,1141.1333333333334,,1252.9333333333334,1246.2666666666667,837.8,,,,710.4666666666667,959.2,4875.066666666667,942.2,840.7333333333332
2018-08-25 04:45:00,,,,1141.8666666666666,1127.0666666666666,,1188.8666666666666,1261.6,846.4666666666667,,,,721.6666666666665,931.1333333333333,5010.2,941.6,802.8666666666667
2018-08-25 05:00:00,,,,1139.0,1113.0,,1175.5333333333333,1293.0,854.0666666666667,,,,692.0666666666667,958.8666666666667,5133.533333333334,933.8666666666667,807.8
2018-08-25 05:15:00,,,,1137.0666666666666,1104.7333333333333,,1189.6666666666667,1262.2666666666667,870.6666666666665,,,,734.7333333333332,948.9333333333333,4970.2,961.9333333333333,838.4666666666667
2018-08-25 05:30:00,,,,1116.6,1090.2,,1168.5333333333333,1199.0666666666666,896.2666666666668,,,,702.4666666666667,992.4666666666667,5055.533333333334,958.2,817.3333333333335
2018-08-25 05:45:00,,,,1130.0,1052.8666666666666,,1160.4,1150.6666666666667,902.3333333333335,,,,717.8,958.3333333333335,4930.666666666667,943.3333333333335,804.0
2018-08-25 06:00:00,,,,1145.7333333333333,1071.6666666666667,,1155.8666666666666,1161.2666666666667,888.8666666666667,,,,691.0,976.8,4803.333333333333,968.6,767.2666666666668
2018-08-25 06:15:00,,,,1147.6666666666667,1061.8,,1314.8,1165.4666666666667,849.0666666666667,,,,696.6,998.8666666666667,4876.8,971.9333333333333,709.8
2018-08-25 06:30:00,,,,1145.6666666666667,1058.0666666666666,,1306.6,1216.0,873.3333333333335,,,,686.3333333333334,982.4,4878.6,994.3333333333335,722.0666666666667
2018-08-25 06:45:00,,,,1144.4,1075.9333333333334,,1262.0,1281.4666666666667,845.3333333333335,,,,754.6,1015.6666666666665,4876.2,1030.2666666666667,702.2
2018-08-25 07:00:00,,,,1171.8666666666666,1108.2666666666667,,1248.2666666666667,1339.2,842.2,,,,783.6,1015.2666666666668,4868.466666666666,1130.5333333333333,727.4
2018-08-25 07:15:00,,,,1180.8,1105.8666666666666,,1234.0,1355.0666666666666,835.2666666666668,,,,821.6666666666665,1047.1333333333334,4840.133333333333,1215.0666666666666,697.1333333333333
2018-08-25 07:30:00,,,,1159.8,1106.8666666666666,,1348.7333333333333,1352.1333333333334,832.0666666666667,,,,834.2666666666668,1016.3333333333335,4931.933333333333,1261.5333333333333,682.4
2018-08-25 07:45:00,,,,1153.7333333333333,1132.8,,1254.7333333333333,1331.7333333333333,813.6666666666665,,,,842.9333333333333,992.6,4978.0,1380.0666666666666,678.4
2018-08-25 08:00:00,,,,1142.6,1148.8,,1197.3333333333333,1307.4666666666667,810.4666666666667,,,,792.7333333333332,997.6,4915.2,1990.4,700.1333333333333
2018-08-25 08:15:00,,,,1161.6,1137.6666666666667,,1197.3333333333333,1331.6,765.4666666666667,,,,807.7333333333332,866.4,4974.066666666667,1312.6,682.2666666666668
2018-08-25 08:30:00,,,,1175.4,1151.2,,1168.2,1290.0,755.5333333333333,,,,797.4666666666667,880.7333333333332,5072.066666666667,1412.7333333333331,665.3333333333334
2018-08-25 08:45:00,,,,1150.4666666666667,1152.6666666666667,,1088.5333333333333,1185.7333333333333,770.6,,,,757.2,908.3333333333335,5047.4,1056.8,675.9333333333333
2018-08-25 09:00:00,,,,1183.7333333333333,1174.6666666666667,,960.0,1150.5333333333333,792.8,,,,686.0,943.1333333333333,4598.933333333333,910.6,685.4666666666667
2018-08-25 09:15:00,,,,1234.9333333333334,1152.4666666666667,,931.7333333333332,1181.9333333333334,672.6666666666666,,,,731.6666666666665,1050.8,4389.066666666667,936.2,674.2
2018-08-25 09:30:00,,,,1261.4,1175.2,,920.8666666666667,1193.2666666666667,637.2666666666668,,,,725.0,952.0,4545.4,889.8666666666667,669.0666666666667
2018-08-25 09:45:00,,,,1167.5333333333333,1157.7333333333333,,875.7333333333332,1088.7333333333333,643.4,,,,690.6,732.3333333333335,3927.6,830.4,684.8666666666667
2018-08-25 10:00:00,,,,1093.2,1149.6666666666667,,885.8666666666667,1028.6666666666667,550.8666666666667,,,,701.6,655.6,1250.3333333333333,733.8,682.7333333333332
2018-08-25 10:15:00,,,,1065.3333333333333,1145.6,,904.8666666666667,980.4666666666667,597.9333333333333,,,,837.1333333333333,674.5333333333333,1810.0666666666666,636.4666666666667,680.2
2018-08-25 10:30:00,,,,1045.3333333333333,1145.1333333333334,,898.8666666666667,984.6,614.8666666666667,,,,836.6,728.4,4252.466666666666,556.9333333333333,664.2666666666668
2018-08-25 10:45:00,,,,1013.0666666666667,1133.5333333333333,,893.2,967.6,647.4666666666667,,,,672.7333333333332,722.4666666666667,4469.333333333333,483.06666666666666,707.2666666666668
2018-08-25 11:00:00,,,,974.3333333333335,1106.0,,889.3333333333335,930.1333333333333,639.9333333333333,,,,668.2,571.5333333333333,4516.933333333333,324.6,803.0
2018-08-25 11:15:00,,,,1052.6666666666667,1099.2666666666667,,869.1333333333333,932.0,662.7333333333332,,,,716.2666666666668,615.3333333333334,3727.2,300.73333333333335,744.4666666666667
2018-08-25 11:30:00,,,,996.0666666666667,1088.4,,844.4,972.4,600.0,,,,648.6666666666666,609.6666666666666,3687.866666666667,374.86666666666673,700.2
2018-08-25 11:45:00,,,,1017.1333333333333,1092.6666666666667,,824.8,937.3333333333335,579.4666666666667,,,,654.0,937.0666666666667,3592.066666666666,327.6,700.2666666666668
2018-08-25 12:00:00,,,,979.0,1136.6666666666667,,785.6,881.2666666666668,574.2,,,,617.8666666666667,798.8,3363.666666666666,281.0,685.6666666666666
2018-08-25 12:15:00,,,,943.5333333333333,1123.7333333333333,,778.2666666666668,880.8666666666667,577.4666666666667,,,,620.7333333333332,717.0,3221.333333333333,217.46666666666667,679.2666666666668
2018-08-25 12:30:00,,,,908.7333333333332,1027.4,,760.7333333333332,895.4666666666667,547.8666666666667,,,,730.9333333333333,661.0666666666667,3044.733333333333,176.66666666666663,675.2
2018-08-25 12:45:00,,,,908.4666666666667,1048.6666666666667,,744.8666666666667,873.4,634.2,,,,666.8,603.1333333333333,2499.6,184.46666666666667,698.8
2018-08-25 13:00:00,,,,864.7333333333332,1005.8666666666667,,696.0666666666667,836.0,595.5333333333333,,,,474.9333333333333,583.5333333333333,2863.933333333333,184.66666666666663,670.4
2018-08-25 13:15:00,,,,843.3333333333335,999.8666666666667,,663.3333333333334,807.6,562.8666666666667,,,,469.2,588.6666666666666,2531.133333333333,196.4,698.6666666666665
2018-08-25 13:30:00,,,,812.8,1049.0,,694.2,755.8666666666667,561.9333333333333,,,,466.53333333333336,665.0666666666667,2510.266666666667,182.53333333333333,718.3333333333335
2018-08-25 13:45:00,,,,840.6666666666665,1054.2,,710.9333333333333,777.8,561.4,,,,355.0,849.8,2438.933333333333,305.8,742.4
2018-08-25 14:00:00,,,,842.4,1008.2666666666668,,689.8666666666667,760.4666666666667,588.8666666666667,,,,418.0,676.6666666666666,2185.733333333333,424.66666666666674,764.2666666666668
2018-08-25 14:15:00,,,,879.8,994.0666666666667,,693.9333333333333,765.0666666666667,606.6,,,,439.4,735.3333333333335,1950.2,463.0,783.2
2018-08-25 14:30:00,,,,837.8,1071.4,,726.0666666666667,751.2666666666668,626.4666666666667,,,,456.66666666666674,1181.8,1963.666666666667,354.6,812.0666666666667
2018-08-25 14:45:00,,,,765.3333333333335,1127.2,,720.2,825.2666666666668,754.2,,,,451.2,1054.4,1686.6,290.8,813.4
2018-08-25 15:00:00,,,,817.7333333333332,1070.8,,705.4,814.3333333333335,759.4,,,,431.13333333333327,779.8,1685.6,345.86666666666673,817.9333333333333
2018-08-25 15:15:00,,,,893.8666666666667,1918.8,,663.6,770.9333333333333,789.2857142857142,,,,413.6,905.6666666666665,1438.6,416.9333333333333,839.6
2018-08-25 15:30:00,,,,1306.1333333333334,1440.7333333333331,,683.8,769.1333333333333,,,,,443.6,798.9333333333333,2019.0666666666666,462.86666666666673,807.1333333333333
2018-08-25 15:45:00,,,,1813.1333333333332,1196.5333333333333,,735.8,838.3333333333335,1869.071428571429,,1869.071428571429,,512.2666666666668,918.3333333333335,2102.0666666666666,508.33333333333326,824.9333333333333
2018-08-25 16:00:00,,,,2422.5333333333333,1172.6666666666667,,773.9333333333333,825.4,762.0666666666667,,762.0666666666667,,583.1333333333333,782.2666666666668,2072.133333333333,498.73333333333335,864.4
2018-08-25 16:15:00,,,,1128.1333333333334,1670.8666666666666,,803.6,825.6,740.5333333333333,,740.5333333333333,,525.6,720.1333333333333,1806.0666666666666,549.2666666666668,807.4666666666667
2018-08-25 16:30:00,,,,1052.2666666666667,1355.1333333333334,,806.6,866.2,743.9333333333333,,743.9333333333333,,489.2,806.8,1475.2,588.1333333333333,818.2
2018-08-25 16:45:00,,,,1790.466666666667,1289.5333333333333,,828.1333333333333,894.6,696.0666666666667,,696.0666666666667,,547.0,792.6666666666665,1631.466666666667,570.5333333333333,846.8
2018-08-25 17:00:00,,,,2256.4666666666667,1214.6,,853.2666666666668,901.8,696.4666666666667,,696.4666666666667,,538.8,828.8666666666667,1485.4,614.2,846.0
2018-08-25 17:15:00,,,,1803.1333333333332,1220.6666666666667,,881.6666666666665,955.0666666666667,722.3333333333335,,722.3333333333335,,599.2,862.7333333333332,1308.7333333333333,649.4666666666667,831.4
2018-08-25 17:30:00,,,,1162.2,1345.0666666666666,,895.9333333333333,956.3333333333335,907.6666666666665,,907.6666666666665,,660.6,835.8,1627.466666666667,678.8666666666667,811.9333333333333
2018-08-25 17:45:00,,,,1181.1333333333334,1213.6,,869.7333333333332,993.9333333333333,911.1333333333333,,911.1333333333333,,601.7333333333332,931.8666666666667,1203.2666666666667,696.1333333333333,681.0666666666667
2018-08-25 18:00:00,,,,1277.5333333333333,1273.2,,888.4,1014.2666666666668,881.1333333333333,,881.1333333333333,,602.0666666666667,934.8666666666667,1696.4,841.6,695.8666666666667
2018-08-25 18:15:00,,,,1328.2666666666667,1323.8666666666666,,895.6,1060.0,816.8666666666667,,816.8666666666667,,635.5333333333333,1028.6666666666667,1726.7333333333331,787.8666666666667,1064.5333333333333
2018-08-25 18:30:00,,852.625,,1240.0666666666666,1310.8,,932.2666666666668,1121.0,782.4666666666667,,782.4666666666667,,691.4,1432.6,1461.7333333333331,854.6666666666665,1078.8
2018-08-25 18:45:00,,888.8,,1292.0,1306.2666666666667,,928.3333333333335,1204.2,831.4666666666667,,831.4666666666667,,774.0666666666667,1069.6666666666667,1586.6,895.7333333333332,929.8
2018-08-25 19:00:00,,911.7333333333332,,1438.666666666667,1309.8666666666666,,933.4666666666667,1192.9333333333334,893.7333333333332,,893.7333333333332,,819.4,1131.0666666666666,1442.0666666666666,811.1333333333333,782.4666666666667
2018-08-25 19:15:00,,991.2,,1801.666666666667,1370.8666666666666,,942.8,1380.6,931.3333333333335,,931.3333333333335,,834.4,1250.6,1239.8,954.4,735.4666666666667
2018-08-25 19:30:00,,947.6,,1396.6,1439.533333333333,1203.3,989.3333333333335,1319.6,979.4666666666667,,979.4666666666667,,892.6,1319.3333333333333,1619.8666666666666,977.1333333333333,748.1333333333333
2018-08-25 19:45:00,,981.6,,1459.2666666666669,1654.0666666666666,1314.3333333333333,1018.2,1229.4666666666667,1074.6,,1074.6,,943.3333333333335,1210.9333333333334,1474.4,916.0,823.6666666666665
2018-08-25 20:00:00,,1005.9333333333333,,1567.2666666666669,1484.0,1366.7333333333333,1080.0,1257.5333333333333,1061.1333333333334,,1061.1333333333334,,905.8666666666667,1307.4666666666667,1674.2666666666669,1002.6666666666665,851.7333333333332
2018-08-25 20:15:00,,1054.8666666666666,,1611.8666666666666,1494.6,1427.333333333333,1192.0666666666666,1296.4,1089.0666666666666,,1089.0666666666666,,1043.0666666666666,1371.2666666666667,1607.8666666666666,1089.7333333333333,817.2666666666668
2018-08-25 20:30:00,,1128.2,,1605.0666666666666,1533.6,1474.0666666666666,1233.6,1328.6,1117.3333333333333,,1117.3333333333333,,930.1333333333333,1455.2666666666669,1270.4666666666667,1191.9333333333334,862.0
2018-08-25 20:45:00,,1217.8666666666666,,1826.333333333333,1569.0,1442.2666666666669,1273.6,1409.0,1187.2,,1187.2,,1013.5333333333333,1467.6,1503.1333333333334,1183.6,897.4
2018-08-25 21:00:00,,1209.1333333333334,,1775.6,1559.7333333333331,1574.1333333333334,1310.2,1420.9333333333334,1219.8,,1219.8,,998.7333333333332,1483.8,1213.2666666666667,1223.4666666666667,944.6
2018-08-25 21:15:00,,1278.8,,1816.6,1597.8666666666666,1568.1333333333334,1319.4666666666667,1406.0666666666666,1160.6,,1160.6,,1110.6666666666667,1718.6,1075.7333333333333,1262.4,942.7333333333332
2018-08-25 21:30:00,,1254.6666666666667,,1893.1333333333332,1619.6,1573.8666666666666,1386.1333333333334,1466.2666666666669,1153.4,,1153.4,,992.8,1495.666666666667,1058.2666666666667,1283.2,908.0
2018-08-25 21:45:00,,1292.5333333333333,,1982.9333333333332,1681.533333333333,1621.533333333333,1356.0,1509.666666666667,1153.3333333333333,,1153.3333333333333,,1032.4,1534.8666666666666,1089.4,1435.2,991.0666666666667
2018-08-25 22:00:00,,1335.4666666666667,,2034.666666666667,1790.0666666666666,1679.8,1414.333333333333,1574.1333333333334,1184.7333333333333,,1184.7333333333333,,966.8666666666667,1694.8,942.4666666666667,1636.9333333333334,1054.8666666666666
2018-08-25 22:15:00,,1352.5333333333333,,2089.0,1869.533333333333,1627.9333333333334,1418.533333333333,1605.333333333333,1236.6,,1236.6,,1063.8666666666666,1754.0666666666666,798.3333333333335,1649.333333333333,1086.2
2018-08-25 22:30:00,,1385.0666666666666,,2052.8,1946.4,1708.0,1469.8,1846.9333333333332,1305.2,,1305.2,,1137.3333333333333,1770.4,992.1333333333333,1535.333333333333,1053.5333333333333
2018-08-25 22:45:00,,1411.333333333333,,1972.6,1951.2,1660.666666666667,1420.6,2739.933333333333,1297.0,,1297.0,,1099.2666666666667,1619.9333333333334,830.2,1515.1333333333334,1082.0666666666666
2018-08-25 23:00:00,,1457.4,,1969.8666666666666,1990.333333333333,1634.0666666666666,1465.333333333333,3197.866666666667,1294.9333333333334,,1294.9333333333334,,1619.2,1641.8,1148.9333333333334,1510.2,1091.8666666666666
2018-08-25 23:15:00,,1480.0,,1916.6,2024.6,1712.0666666666666,1429.8,3008.8,1273.0666666666666,,1273.0666666666666,,1874.466666666667,1640.8666666666666,820.125,1531.4,1080.7333333333333
2018-08-25 23:30:00,,1491.9333333333334,,1995.0,2066.133333333333,1735.7333333333331,1429.666666666667,2614.333333333333,1302.7333333333333,,1302.7333333333333,,1640.8,1670.8,3242.666666666666,1635.333333333333,1084.6666666666667
2018-08-25 23:45:00,,1457.4,,2027.2666666666669,2128.933333333333,1698.0666666666666,1460.4,2304.866666666667,1356.9333333333334,,1356.9333333333334,,1503.8,1651.0666666666666,3212.333333333333,1573.8,1168.8
2018-08-26 00:00:00,,1433.7333333333331,,2038.0,2263.266666666667,1700.8666666666666,1469.4,2168.266666666667,1396.466666666667,,1396.466666666667,,1366.4666666666667,1644.4,3378.066666666666,1578.6,1150.2666666666667
2018-08-26 00:15:00,,1404.1333333333334,,2025.4,2381.0,1741.666666666667,1586.0,2111.0,1422.8,,1422.8,,1343.4666666666667,1615.466666666667,3350.666666666666,1519.6,1214.8
2018-08-26 00:30:00,,1432.6,,2011.533333333333,2305.933333333333,1739.7333333333331,1621.666666666667,2176.4666666666667,1436.8666666666666,,1436.8666666666666,,1309.0666666666666,1640.533333333333,3006.266666666667,1479.8666666666666,1275.8
2018-08-26 00:45:00,,1460.6,,2002.2,2327.5333333333333,1758.0666666666666,1666.533333333333,2174.2,1483.9333333333334,,1483.9333333333334,,1324.8,1639.0666666666666,2889.2,1472.666666666667,1340.6
2018-08-26 01:00:00,,1490.4,,2059.5333333333333,2376.6,1787.6,1918.533333333333,2135.933333333333,1489.466666666667,,1489.466666666667,,1280.4666666666667,1622.333333333333,2972.666666666666,1552.1333333333334,1379.533333333333
2018-08-26 01:15:00,,1475.7333333333331,,2057.6666666666665,2348.0666666666666,1774.666666666667,2057.333333333333,2131.6,1541.8,,1541.8,,1307.8,1681.666666666667,2532.0666666666666,1566.6,1408.7333333333331
2018-08-26 01:30:00,,1489.9333333333334,,2140.6,2349.0666666666666,1825.1333333333332,1944.4,2119.4666666666667,1619.6,,1619.6,,1244.2666666666667,1679.666666666667,2575.5333333333333,1481.7333333333331,1409.2
2018-08-26 01:45:00,,1527.4,,2162.4,2368.933333333333,1873.466666666667,1758.2666666666669,2130.6,1614.9333333333334,,1614.9333333333334,,1240.0666666666666,1721.466666666667,2237.266666666667,1576.333333333333,1453.2666666666669
2018-08-26 02:00:00,,1552.466666666667,,2230.4,2490.133333333333,1912.2666666666669,1668.6,2062.266666666667,1678.2666666666669,,1678.2666666666669,,1200.0,1763.2666666666669,1997.666666666667,1600.1333333333334,1562.466666666667
2018-08-26 02:15:00,,1556.533333333333,,2255.933333333333,2414.0666666666666,1946.333333333333,1652.9333333333334,2048.266666666667,1773.2666666666669,,1773.2666666666669,,1238.3333333333333,1832.1333333333332,2502.8,1594.8,1648.466666666667
2018-08-26 02:30:00,,1602.333333333333,,2326.266666666667,2505.4666666666667,2022.466666666667,1623.6,2117.4,1872.4,,1872.4,,1242.0,1826.0,2299.0,1654.2,1750.533333333333
2018-08-26 02:45:00,,1667.533333333333,,2371.6,2566.0666666666666,2083.6666666666665,1644.4,2139.266666666667,1914.466666666667,,1914.466666666667,,1269.4666666666667,1899.4,2511.6666666666665,1735.9333333333334,1896.2666666666669
2018-08-26 03:00:00,,1713.1333333333334,,2425.4666666666667,2484.0,2038.8,1652.4,2171.5333333333333,1924.6,,1924.6,,1287.4666666666667,1996.9333333333332,2310.6,1772.533333333333,1849.466666666667
2018-08-26 03:15:00,,1796.466666666667,,2508.5333333333333,2435.933333333333,2097.266666666667,1645.2666666666669,2126.5333333333333,1963.2666666666669,,1963.2666666666669,,1337.3333333333333,2019.2,2482.5333333333333,1776.4,1760.9333333333334
2018-08-26 03:30:00,,1833.7333333333331,,2641.8,2450.333333333333,2230.8,1659.8666666666666,2131.6666666666665,2029.333333333333,,2029.333333333333,,1311.2666666666667,2038.8666666666666,2103.6666666666665,1876.9333333333332,1741.4
2018-08-26 03:45:00,,1888.2,,2720.4,2525.2,2305.333333333333,1709.666666666667,2175.6,2069.333333333333,,2069.333333333333,,1375.8666666666666,2115.733333333333,1950.1333333333332,1997.666666666667,1693.4
2018-08-26 04:00:00,,2000.466666666667,,2808.4,2598.333333333333,2327.5333333333333,1754.666666666667,2210.133333333333,2085.933333333333,,2085.933333333333,,1398.8,2223.4666666666667,2069.333333333333,2019.0,1699.6
2018-08-26 04:15:00,,2049.866666666667,,2910.266666666667,2601.0,2347.6,1760.0666666666666,2266.733333333333,2062.2,,2062.2,,1448.9333333333334,2210.4,1857.8666666666666,2024.333333333333,1709.1333333333334
2018-08-26 04:30:00,,2084.933333333333,,2948.133333333333,2649.2,2485.8,1743.9333333333334,2292.4,2149.866666666667,,2149.866666666667,,1453.666666666667,2295.6,1986.8,2099.6,1765.2666666666669
2018-08-26 04:45:00,,2142.8,,3075.4,2667.4,2511.0666666666666,1759.7333333333331,2366.933333333333,2180.133333333333,,2180.133333333333,,1516.8666666666666,2349.333333333333,2166.933333333333,2163.4666666666667,1821.9333333333332
2018-08-26 05:00:00,,2196.266666666667,,3151.333333333333,2770.4,2562.866666666667,2225.733333333333,2472.4,2191.8,,2191.8,,1500.4,2353.4666666666667,2143.2,2157.4,1861.8666666666666
2018-08-26 05:15:00,,2229.8,,3191.733333333333,2837.066666666666,2500.266666666667,2470.266666666667,2545.4,2222.0666666666666,,2222.0666666666666,,1581.533333333333,2382.2,1726.0666666666666,2192.0666666666666,1897.7333333333331
2018-08-26 05:30:00,,2233.266666666667,,3169.0,2857.6,2607.866666666667,2424.866666666667,2672.2,2232.4,,2232.4,,1564.2,2454.733333333333,1461.1333333333334,2246.0666666666666,1911.2666666666669
2018-08-26 05:45:00,,2283.866666666667,,3254.266666666667,2927.5333333333333,2741.5333333333333,2427.0666666666666,2715.8,2186.6,,2186.6,,1676.466666666667,2447.266666666667,1625.8666666666666,2247.266666666667,1950.666666666667
2018-08-26 06:00:00,,2283.733333333333,,3268.933333333333,3034.0,2811.6,3063.733333333333,2721.4666666666667,2250.266666666667,,2250.266666666667,,1672.2,2458.133333333333,1603.533333333333,2290.333333333333,1976.666666666667
2018-08-26 06:15:00,,2344.6,,3246.066666666666,3068.933333333333,2825.733333333333,3109.5333333333333,2774.133333333333,2346.6666666666665,,2346.6666666666665,,1705.466666666667,2438.333333333333,1432.2666666666669,2253.0666666666666,1994.6
2018-08-26 06:30:00,,2356.4,,3310.133333333333,3009.933333333333,2948.333333333333,3139.0,2751.066666666666,2414.266666666667,,2414.266666666667,,1688.8,2438.0666666666666,1276.0,2298.5333333333333,1952.466666666667
2018-08-26 06:45:00,,2354.866666666667,,3325.266666666667,3111.2,3057.2,3266.733333333333,2750.8,2508.333333333333,,2508.333333333333,,1739.2666666666669,2447.733333333333,1092.8666666666666,2241.6666666666665,2086.133333333333
2018-08-26 07:00:00,,2406.266666666667,,3422.066666666666,3170.2,3198.4666666666667,3245.133333333333,2833.133333333333,2585.733333333333,,2585.733333333333,,1701.1333333333334,2509.0666666666666,811.1333333333333,2287.866666666667,2153.4666666666667
2018-08-26 07:15:00,,2418.8,,3484.333333333333,3220.2,3295.5333333333333,3294.666666666666,2833.4,2595.6,,2595.6,,1705.6,2544.333333333333,962.6666666666665,2313.4,2185.2
2018-08-26 07:30:00,,2494.6666666666665,,3530.8,3283.133333333333,3295.933333333333,3204.4666666666667,2899.066666666666,2628.0666666666666,,2628.0666666666666,,1654.6,2537.8,1024.4666666666667,2344.6,2259.6666666666665
2018-08-26 07:45:00,,2517.866666666667,,3585.4,3299.066666666666,3272.666666666666,3047.133333333333,2942.866666666667,2549.6666666666665,,2549.6666666666665,,1744.0,2501.0666666666666,1028.4,2369.0,2433.133333333333
2018-08-26 08:00:00,,2539.266666666667,,3663.933333333333,3404.133333333333,3146.4,2864.333333333333,2965.2,2435.4666666666667,,2435.4666666666667,,1751.1333333333334,2418.6666666666665,1183.6666666666667,2296.4666666666667,2580.733333333333
2018-08-26 08:15:00,,2564.4666666666667,,3698.8,3493.4,3064.733333333333,2843.5333333333333,3024.5333333333333,2468.6666666666665,,2468.6666666666665,,1804.8666666666666,2371.5333333333333,1135.6666666666667,2221.8,2888.066666666666
