Date/Time,8749_O_CRFT,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,1282_O_BCVW,2071_O_NOSD,1502_O_BLPK,4632_O_BNAR,8941_O_MTLE,4880_O_ELIB,2281_O_HiPK,5679_O_BLOO,6227_O_ELIB,4669_O_ELIB,7543_O_MILL,4492_O_MOON
2017-03-20 00:30:00,215.8,88.26666666666667,349.6666666666667,349.6666666666667,,73.0,103.46666666666667,,,,,50.06666666666667,,,,
2017-03-20 00:45:00,217.4,89.46666666666667,343.26666666666665,343.26666666666665,,76.13333333333334,105.33333333333333,,,,,59.6,,,,
2017-03-20 01:00:00,227.53333333333333,88.26666666666667,339.8,339.8,,81.26666666666667,105.2,,,,,60.2,,,,
2017-03-20 01:15:00,225.66666666666666,85.2,347.53333333333336,347.53333333333336,,80.86666666666666,109.8,,,,,62.13333333333333,,,,
2017-03-20 01:30:00,233.53333333333333,79.73333333333333,360.06666666666666,360.06666666666666,,81.93333333333334,109.0,,,,,57.733333333333334,,,,
2017-03-20 01:45:00,239.73333333333332,79.26666666666667,351.26666666666665,351.26666666666665,,82.6,116.06666666666666,,,,,60.46666666666667,,,,
2017-03-20 02:00:00,247.66666666666666,86.26666666666667,356.8,356.8,,90.4,123.13333333333334,,,,,50.2,,,,
2017-03-20 02:15:00,258.8666666666667,98.8,380.8,380.8,,92.13333333333334,138.4,,,,,58.4,,,,
2017-03-20 02:30:00,267.6,107.86666666666666,364.0,364.0,,90.46666666666667,160.73333333333332,,,,,59.266666666666666,,,,
2017-03-20 02:45:00,268.3333333333333,123.33333333333333,357.73333333333335,357.73333333333335,,88.46666666666667,170.13333333333333,,,,,56.86666666666667,,,,
2017-03-20 03:00:00,292.06666666666666,122.2,352.0,352.0,,106.06666666666666,190.6,,,,,51.8,,,,
2017-03-20 03:15:00,290.26666666666665,116.46666666666667,364.93333333333334,364.93333333333334,,110.06666666666666,238.0,,,,,49.266666666666666,,,,
2017-03-20 03:30:00,281.26666666666665,109.93333333333334,368.06666666666666,368.06666666666666,,109.8,217.13333333333333,,,,,74.4,,,,
2017-03-20 03:45:00,291.1333333333333,117.4,364.8,364.8,,107.6,226.8,,,,,86.93333333333334,,,,
2017-03-20 04:00:00,297.2,111.06666666666666,384.0,384.0,,119.0,225.0,,,,,94.6,,,,
2017-03-20 04:15:00,306.2,114.73333333333333,347.8,347.8,,119.86666666666666,174.26666666666668,,,,,98.73333333333333,,,,
2017-03-20 04:30:00,310.0,109.0,331.6,331.6,,126.06666666666666,157.13333333333333,,,,,98.6,,,,
2017-03-20 04:45:00,303.6,108.73333333333333,350.8666666666667,350.8666666666667,,131.8,151.4,,,,,101.26666666666667,,,,
2017-03-20 05:00:00,319.73333333333335,118.13333333333334,370.1333333333333,370.1333333333333,,133.73333333333332,196.73333333333332,,,,,100.53333333333333,,,,
2017-03-20 05:15:00,311.8,112.33333333333333,382.6,382.6,,137.6,165.66666666666666,,,,,99.8,,,,
2017-03-20 05:30:00,290.73333333333335,111.4,388.2,388.2,,138.53333333333333,190.2,,,,,98.13333333333334,,,,
2017-03-20 05:45:00,317.93333333333334,112.33333333333333,365.46666666666664,365.46666666666664,,140.26666666666668,184.2,,,,,96.2,,,,
2017-03-20 06:00:00,323.06666666666666,117.13333333333334,427.3333333333333,427.3333333333333,,140.13333333333333,187.86666666666667,,,,,103.66666666666667,,,,
2017-03-20 06:15:00,326.53333333333336,124.46666666666667,460.8666666666667,460.8666666666667,,137.06666666666666,188.53333333333333,,,,,98.33333333333333,,,,
2017-03-20 06:30:00,341.2,115.86666666666666,501.0,501.0,,140.46666666666667,204.33333333333334,,,,,92.06666666666666,,,,
2017-03-20 06:45:00,350.6666666666667,134.73333333333332,442.1333333333333,442.1333333333333,,131.66666666666666,218.73333333333332,,,,,92.86666666666666,,,,
2017-03-20 07:00:00,359.3333333333333,137.73333333333332,454.06666666666666,454.06666666666666,,143.8,213.4,,,,,85.66666666666667,,,,
2017-03-20 07:15:00,401.93333333333334,148.8,463.4,463.4,,148.8,191.6,,,,,85.46666666666667,,,,
2017-03-20 07:30:00,422.0,138.66666666666666,491.8666666666667,491.8666666666667,,143.26666666666668,140.66666666666666,,,,,88.0,,,,
2017-03-20 07:45:00,412.4,179.8,434.06666666666666,434.06666666666666,,128.73333333333332,104.73333333333333,,,,,82.6,,,,
2017-03-20 08:00:00,392.53333333333336,175.06666666666666,417.8,417.8,,104.8,86.46666666666667,,,,,75.93333333333334,,,,
2017-03-20 08:15:00,364.6666666666667,115.93333333333334,269.3333333333333,269.3333333333333,,94.53333333333333,79.2,,,,,69.0,,,,
2017-03-20 08:30:00,302.93333333333334,102.06666666666666,218.0,218.0,,90.4,63.333333333333336,,,,,65.13333333333334,,,,
2017-03-20 08:45:00,305.4,94.06666666666666,165.66666666666666,165.66666666666666,,95.73333333333333,49.13333333333333,,,,,55.6,,,,
2017-03-20 09:00:00,316.6666666666667,70.13333333333334,118.73333333333333,118.73333333333333,,110.66666666666667,42.86666666666667,,,,,59.53333333333333,,,,
